Mzams,Mzams_lower,Mzams_upper,Ni,Ni_lower,Ni_upper,E,E_lower,E_upper,R,R_lower,R_upper,K,K_lower,K_upper,Mix,Mix_lower,Mix_upper,S,S_lower,S_upper,T,T_lower,T_upper
9.0,0.0,0.0,0.02,0.0,0.0,1.2,0.0,0.0,1974.488359337934,305.95084514996415,367.1579096366645,72.62323135131453,25.375387964112214,32.57297419186747,1.0,0.0,0.0,1.2987638516382463,0.34193711201200383,0.29785329585069364,1.7891534996306877,9.261371790947678,9.641976031570875
