2454512.85 17.178 0.009
2454515.84 17.206 0.010
2454517.84 17.213 0.012
2454519.87 17.206 0.009
2454521.86 17.225 0.009
2454523.84 17.209 0.009
2454527.86 17.232 0.009
2454542.84 17.252 0.015
2454543.83 17.248 0.008
2454545.85 17.256 0.012
2454548.80 17.266 0.010
2454552.87 17.263 0.008
2454558.79 17.267 0.009
2454564.79 17.275 0.007
2454566.83 17.283 0.008
2454569.84 17.304 0.008
2454570.79 17.297 0.008
2454572.80 17.328 0.007
2454573.79 17.332 0.009
2454574.84 17.343 0.009
2454575.81 17.351 0.010
2454576.77 17.355 0.009
2454578.81 17.375 0.009
2454582.80 17.417 0.009
2454583.79 17.426 0.008
2454587.80 17.484 0.009
2454591.79 17.566 0.009
2454595.80 17.667 0.009
2454606.75 18.337 0.019
