2453669.80 18.456 0.011
2453671.80 18.498 0.011
2453675.79 18.548 0.012
2453682.85 18.620 0.022
2453683.76 18.649 0.013
2453689.77 18.823 0.027
2453690.79 18.762 0.026
2453694.78 19.023 0.030
2453694.78 19.054 0.029
2453698.81 19.285 0.021
2453699.74 19.444 0.020
2453702.74 19.790 0.025
2453703.79 19.954 0.021
2453706.74 20.201 0.032
2453713.77 20.421 0.030
2453721.69 20.467 0.065
2453725.76 20.474 0.057
2453729.73 20.538 0.040
2453736.71 20.552 0.027
2453740.74 20.602 0.031
2453748.68 20.800 0.126
2453752.70 20.661 0.093
2453762.64 20.932 0.036
2453764.64 20.878 0.031
2453772.61 20.962 0.053
2453774.60 20.943 0.077
2453785.59 21.193 0.038
2453799.56 21.431 0.083
2453815.51 21.557 0.069
