2453736.61 18.001 0.011
2453738.61 18.048 0.011
2453740.58 18.103 0.011
2453741.58 18.130 0.011
2453748.61 18.336 0.020
2453752.57 18.479 0.016
2453760.57 18.640 0.015
2453762.57 18.687 0.016
2453764.57 18.729 0.016
2453772.57 18.842 0.022
2453775.40 18.871 0.024
2453778.52 18.904 0.037
2453785.52 19.048 0.031
2453798.52 19.315 0.024
