2451481.8 13.856 0.011 
2451483.7 13.802 0.015 
2451484.8 13.792 0.011 
2451485.8 13.814 0.015 
2451486.8 13.815 0.015 
2451487.8 13.831 0.015 
2451488.8 13.846 0.015 
2451489.8 13.896 0.015 
2451490.8 13.847 0.015 
2451492.8 13.825 0.015 
2451493.7 13.825 0.015 
2451495.7 13.826 0.015 
2451498.6 13.819 0.015 
2451498.8 13.896 0.015 
2451499.8 13.934 0.015 
2451500.7 13.907 0.015 
2451501.7 13.888 0.015 
2451502.7 13.868 0.015 
2451504.7 13.890 0.015 
2451506.8 13.944 0.015 
2451508.8 13.956 0.015 
2451509.9 13.962 0.015 
2451511.9 13.963 0.009 
2451522.7 14.005 0.011 
2451531.8 14.001 0.009 
2451538.6 14.038 0.015 
2451540.5 14.062 0.015 
2451546.5 14.074 0.015 
2451550.5 14.066 0.015 
2451551.6 14.083 0.015 
2451556.6 14.093 0.015 
2451578.6 14.399 0.012 
2451607.6 16.412 0.011 
2451636.5 16.690 0.015 
2451666.5 16.957 0.015 
  
2451481.80  13.869 0.015 
2451483.78  13.784 0.018 
2451495.74  13.815 0.015 
2451498.68  13.851 0.015 
2451501.71  13.881 0.015 
2451504.74  13.924 0.015 
2451505.72  13.928 0.015 
2451507.80  13.943 0.015 
2451510.75  13.947 0.015 
2451513.72  13.957 0.015 
2451516.71  13.968 0.015 
2451519.72  13.964 0.015 
2451522.59  13.959 0.015 
2451527.63  13.976 0.024 
2451528.59  13.984 0.015 
2451538.60  14.007 0.021 
2451546.61  14.046 0.015 
2451547.60  14.045 0.015 
2451551.66  14.049 0.015 
2451558.55  14.105 0.015 
2451565.57  14.151 0.015 
2451572.54  14.238 0.015 
2451578.55  14.346 0.015 
2451592.53  14.849 0.015 
2451599.52  15.475 0.015 
2451606.54  16.323 0.018 
2451613.53  16.512 0.015 
2451620.52  16.557 0.015 
2451627.50  16.635 0.015 
2451634.49  16.692 0.015 
2451641.50  16.754 0.015 
2451653.48  16.825 0.015 
2451655.48  16.830 0.018 
2451656.48  16.844 0.015 
2451669.46  17.037 0.035 
2451670.46  17.028 0.026 
