2453979.88 17.758 0.011
2453981.79 17.786 0.013
2453986.78 17.834 0.019
2453991.76 17.856 0.023
2453991.76 17.852 0.026
2453994.80 17.891 0.012
2453998.78 17.877 0.012
2454001.81 17.873 0.012
2454003.76 17.869 0.014
2454008.74 17.879 0.012
2454025.79 17.894 0.012
2454038.68 17.969 0.013
2454048.67 18.106 0.016
2454068.60 19.062 0.028
2454080.60 20.553 0.074
2454085.64 20.390 0.052
