2454357.53 13.110 0.003
2454359.47 13.182 0.006
2454363.47 13.312 0.005
2454364.47 13.342 0.005
2454365.48 13.352 0.006
2454367.47 13.380 0.008
2454368.48 13.377 0.006
2454376.48 13.497 0.005
2454457.84 14.679 0.006
2454462.82 15.047 0.005
2454467.83 15.419 0.006
2454468.81 15.480 0.006
2454469.84 15.522 0.006
2454470.82 15.563 0.008
2454476.82 15.716 0.006
2454478.82 15.739 0.008
2454486.83 15.830 0.008
2454488.78 15.851 0.006
2454492.88 15.890 0.009
2454499.79 15.961 0.007
2454512.82 16.100 0.009
2454515.80 16.128 0.006
2454517.79 16.151 0.007
2454519.82 16.164 0.008
2454542.80 16.388 0.009
2454548.77 16.458 0.008
2454560.81 16.567 0.013
2454562.81 16.597 0.011
2454568.79 16.663 0.012
2454571.77 16.679 0.008
2454572.82 16.695 0.008
2454574.80 16.696 0.009
2454575.75 16.710 0.012
2454582.77 16.789 0.009
2454592.79 16.882 0.010
2454606.72 17.015 0.012
