2453389.76 18.943 0.054
2453390.73 18.865 0.054
2453391.70 18.917 0.056
2453395.74 19.051 0.074
2453398.81 19.107 0.067
2453399.80 19.130 0.083
2453404.67 19.118 0.054
2453406.74 19.212 0.058
2453407.75 19.184 0.056
2453411.76 19.321 0.057
2453412.74 19.241 0.060
2453413.73 19.350 0.065
2453415.74 19.310 0.063
2453417.73 19.334 0.055
2453419.64 19.430 0.065
2453426.69 19.556 0.111
2453427.69 19.527 0.086
2453428.66 19.438 0.073
2453430.67 19.645 0.075
2453453.61 21.766 0.494
2453456.65 21.646 0.231
2453459.60 21.748 0.154
2453464.61 21.904 0.098
2453465.58 21.868 0.105
2453466.57 22.222 0.152
2453475.51 21.935 0.108
2453478.53 22.343 0.237
