2452772.7 17.488 0.052
2452782.6 17.574 0.014
2452789.7 17.655 0.024
2452794.6 17.745 0.017
2452797.6 17.714 0.032
2452811.6 17.795 0.016
2452814.5 17.844 0.023
2452820.6 17.910 0.011
2452826.6 17.896 0.014
2452841.6 18.056 0.014
2452843.6 18.109 0.019
2452845.6 18.127 0.014
2452866.5 19.260 0.014
2452871.5 19.895 0.040
