2453413.81 13.295 0.008
2453414.82 13.290 0.004
2453417.87 13.288 0.008
2453418.88 13.278 0.009
2453419.88 13.304 0.009
2453420.87 13.279 0.010
2453421.86 13.290 0.008
2453422.80 13.298 0.009
2453423.78 13.307 0.009
2453424.80 13.314 0.009
2453425.78 13.337 0.007
2453426.82 13.366 0.007
2453427.81 13.391 0.009
2453428.88 13.456 0.009
2453429.90 13.490 0.007
2453430.81 13.550 0.008
2453431.79 13.617 0.008
2453436.78 14.040 0.007
2453444.84 14.551 0.010
2453445.80 14.553 0.011
2453446.81 14.593 0.010
2453452.74 14.683 0.011
2453453.69 14.715 0.013
2453454.73 14.707 0.011
2453455.77 14.705 0.009
2453456.78 14.735 0.010
2453457.75 14.747 0.010
2453458.73 14.748 0.008
2453460.70 14.780 0.007
2453461.66 14.797 0.009
2453464.78 14.839 0.008
2453465.78 14.832 0.007
2453466.79 14.860 0.007
2453467.77 14.862 0.006
2453468.71 14.873 0.006
2453474.74 14.947 0.006
2453477.59 14.983 0.008
2453481.70 15.015 0.007
2453483.71 15.053 0.009
