   0.000000000E+00  -5.019233269E+51   3.971914543E+51   5.515797525E+48  -1.041802928E+51   0.000000000E+00
   1.700008969E+03  -2.596879634E+50   2.500349765E+50   7.195136263E+50   7.098606393E+50   1.751663567E+51
   3.400002135E+03  -2.574339357E+50   2.613469490E+50   7.076248297E+50   7.115378430E+50   1.753340771E+51
   5.100020325E+03  -2.580457911E+50   2.749003153E+50   6.950258855E+50   7.118804096E+50   1.753683337E+51
   6.800012362E+03  -2.561306396E+50   2.887129329E+50   6.794817320E+50   7.120640253E+50   1.753866953E+51
   8.500017657E+03  -2.558548759E+50   3.050938938E+50   6.628873979E+50   7.121264158E+50   1.753929344E+51
   1.020000258E+04  -2.559288505E+50   3.216939222E+50   6.463158451E+50   7.120809168E+50   1.753883845E+51
   1.190000979E+04  -2.554460675E+50   3.375738147E+50   6.299842377E+50   7.121119849E+50   1.753914913E+51
   1.360000406E+04  -2.558504113E+50   3.529641304E+50   6.150602941E+50   7.121740131E+50   1.753976941E+51
   1.530001902E+04  -2.558919647E+50   3.667091380E+50   6.014533370E+50   7.122705103E+50   1.754073438E+51
   1.700002308E+04  -2.559000933E+50   3.794116131E+50   5.888312783E+50   7.123427981E+50   1.754145726E+51
   1.870000383E+04  -2.557082972E+50   3.908931301E+50   5.772453663E+50   7.124301992E+50   1.754233127E+51
   2.040001974E+04  -2.554982122E+50   4.015739447E+50   5.664376344E+50   7.125133669E+50   1.754316295E+51
   2.210000133E+04  -2.553194911E+50   4.115161479E+50   5.563901050E+50   7.125867618E+50   1.754389690E+51
   2.380001946E+04  -2.553031628E+50   4.209026233E+50   5.470612858E+50   7.126607463E+50   1.754463674E+51
