Mzams,Mzams_lower,Mzams_upper,Ni,Ni_lower,Ni_upper,E,E_lower,E_upper,R,R_lower,R_upper,K,K_lower,K_upper,Mix,Mix_lower,Mix_upper,S,S_lower,S_upper,T,T_lower,T_upper
13.073704163476204,1.4664507914586693,1.3219628595061117,0.06219071718938665,0.0284495320389494,0.02722832474519679,1.4714821448107824,0.31227493883462,0.21066836594947036,1866.8310294094076,646.4799468293486,574.1511311122636,59.96484633631397,35.713125782607584,31.703585477579395,2.5277732659022814,0.1685258154447058,0.17792809887554917,1.1354874905768366,0.39798208504062804,0.4763844871004963,-0.8721713097595389,6.999270008692008,13.179827415521133
