   0.000000000E+00  -4.693422040E+51   3.753322356E+51   5.546861913E+48  -9.345528227E+50   0.000000000E+00
   1.700226026E+03  -3.747038881E+48   8.250154618E+49   6.267621294E+50   7.055166367E+50   1.640069459E+51
   3.401190403E+03  -2.283043099E+48   9.849394889E+49   6.103423009E+50   7.065532067E+50   1.641106029E+51
   5.101204776E+03  -1.774380391E+48   1.197419495E+50   5.888187352E+50   7.067863044E+50   1.641339127E+51
   6.803370104E+03  -1.512006609E+48   1.427717480E+50   5.656255058E+50   7.068852471E+50   1.641438070E+51
   8.503120849E+03  -1.350414241E+48   1.636594412E+50   5.446629655E+50   7.069719925E+50   1.641524815E+51
   1.020095450E+04  -1.239704631E+48   1.827309755E+50   5.255983971E+50   7.070896679E+50   1.641642491E+51
   1.190521204E+04  -1.158009040E+48   1.999936579E+50   5.083921290E+50   7.072277778E+50   1.641780601E+51
   1.360611003E+04  -1.095074287E+48   2.152949526E+50   4.931671787E+50   7.073670571E+50   1.641919880E+51
   1.530032970E+04  -1.044811012E+48   2.289634436E+50   4.795562988E+50   7.074749314E+50   1.642027754E+51
   1.700390858E+04  -1.003110356E+48   2.413161689E+50   4.672788389E+50   7.075918974E+50   1.642144720E+51
   1.870287402E+04  -9.679993667E+47   2.524857046E+50   4.561733926E+50   7.076910978E+50   1.642243921E+51
   2.041112899E+04  -9.376336683E+47   2.626366619E+50   4.460753060E+50   7.077743343E+50   1.642327157E+51
   2.210088450E+04  -9.113758474E+47   2.717959670E+50   4.369719590E+50   7.078565501E+50   1.642409373E+51
   2.380719507E+04  -8.878869749E+47   2.802399485E+50   4.285826596E+50   7.079347211E+50   1.642487544E+51
   2.551382021E+04  -8.668455388E+47   2.879726554E+50   4.209072032E+50   7.080130131E+50   1.642565836E+51
   2.720912316E+04  -8.479387042E+47   2.949991646E+50   4.139420468E+50   7.080932728E+50   1.642646095E+51
   2.891835220E+04  -8.305440796E+47   3.015132845E+50   4.074788715E+50   7.081616120E+50   1.642714435E+51
   3.062033598E+04  -8.146238666E+47   3.074655308E+50   4.015891458E+50   7.082400527E+50   1.642792875E+51
   3.230083869E+04  -8.000794419E+47   3.128815416E+50   3.962286006E+50   7.083100628E+50   1.642862886E+51
   3.400843532E+04  -7.863103555E+47   3.179460793E+50   3.912235605E+50   7.083833294E+50   1.642936152E+51
   3.572460165E+04  -7.733702494E+47   3.227192607E+50   3.865118941E+50   7.084577846E+50   1.643010607E+51
   3.741434625E+04  -7.613987236E+47   3.270117970E+50   3.822809187E+50   7.085313170E+50   1.643084140E+51
   3.911139790E+04  -7.500398818E+47   3.310527555E+50   3.783030206E+50   7.086057363E+50   1.643158559E+51
   4.083367377E+04  -7.391178544E+47   3.348645982E+50   3.745596313E+50   7.086851117E+50   1.643237934E+51
   4.251584706E+04  -7.289845955E+47   3.383111082E+50   3.711743026E+50   7.087564262E+50   1.643309249E+51
   4.420918199E+04  -7.192490639E+47   3.415586471E+50   3.679929144E+50   7.088323124E+50   1.643385135E+51
   4.593615177E+04  -7.097499884E+47   3.446268065E+50   3.649997659E+50   7.089168224E+50   1.643469645E+51
   4.760664939E+04  -7.009430836E+47   3.473775770E+50   3.623212213E+50   7.089978553E+50   1.643550678E+51
   4.932190171E+04  -6.922525021E+47   3.500027850E+50   3.597650670E+50   7.090755995E+50   1.643628422E+51
   5.103603809E+04  -6.838956055E+47   3.524429755E+50   3.573922158E+50   7.091512957E+50   1.643704118E+51
   5.273636669E+04  -6.758908402E+47   3.547055100E+50   3.552030934E+50   7.092327126E+50   1.643785535E+51
   5.441701170E+04  -6.682546597E+47   3.567849769E+50   3.531969113E+50   7.093136335E+50   1.643866456E+51
   5.611122280E+04  -6.607994911E+47   3.587280037E+50   3.513255012E+50   7.093927054E+50   1.643945528E+51
   5.781370394E+04  -6.535337318E+47   3.605582493E+50   3.495654739E+50   7.094701894E+50   1.644023012E+51
   5.952239690E+04  -6.464511460E+47   3.622880763E+50   3.479045564E+50   7.095461816E+50   1.644099004E+51
   6.123771800E+04  -6.395436887E+47   3.639164818E+50   3.463433399E+50   7.096202780E+50   1.644173101E+51
   6.291850379E+04  -6.329496315E+47   3.654139487E+50   3.449110492E+50   7.096920483E+50   1.644244871E+51
   6.460498563E+04  -6.265039346E+47   3.668265787E+50   3.435636990E+50   7.097637738E+50   1.644316597E+51
   6.633408356E+04  -6.200560302E+47   3.681820834E+50   3.422729828E+50   7.098350101E+50   1.644387833E+51
   6.802222302E+04  -6.139091417E+47   3.694243684E+50   3.410906030E+50   7.099010622E+50   1.644453885E+51
   6.970743376E+04  -6.079109570E+47   3.705993775E+50   3.399730447E+50   7.099645113E+50   1.644517334E+51
   7.142562331E+04  -6.019298582E+47   3.717353205E+50   3.388929851E+50   7.100263757E+50   1.644579198E+51
   7.310178534E+04  -5.962177571E+47   3.727807624E+50   3.378985682E+50   7.100831129E+50   1.644635936E+51
   7.480818648E+04  -5.905197626E+47   3.737814639E+50   3.369468812E+50   7.101378253E+50   1.644690648E+51
   7.650726054E+04  -5.849589421E+47   3.747124981E+50   3.360624684E+50   7.101900076E+50   1.644742830E+51
   7.822847494E+04  -5.794333015E+47   3.755858555E+50   3.352339583E+50   7.102403805E+50   1.644793203E+51
   7.990324658E+04  -5.741576107E+47   3.763668796E+50   3.344947005E+50   7.102874225E+50   1.644840245E+51
   8.162618697E+04  -5.688269235E+47   3.771052078E+50   3.337991463E+50   7.103355272E+50   1.644888350E+51
   8.332872226E+04  -5.636518689E+47   3.777688672E+50   3.331756193E+50   7.103808346E+50   1.644933657E+51
   8.500951615E+04  -5.586291376E+47   3.783612334E+50   3.326215137E+50   7.104241179E+50   1.644976941E+51
   8.672456670E+04  -5.535892753E+47   3.789058678E+50   3.321154088E+50   7.104676873E+50   1.645020510E+51
   8.841249512E+04  -5.487084943E+47   3.793830373E+50   3.316737001E+50   7.105080289E+50   1.645060852E+51
   9.012571722E+04  -5.438324352E+47   3.798099302E+50   3.312819436E+50   7.105480414E+50   1.645100864E+51
   9.180623311E+04  -5.391226763E+47   3.801719898E+50   3.309537193E+50   7.105865864E+50   1.645139409E+51
   9.350253805E+04  -5.344391091E+47   3.804770830E+50   3.306805472E+50   7.106231911E+50   1.645176014E+51
   9.520802542E+04  -5.297994815E+47   3.807240470E+50   3.304639735E+50   7.106582210E+50   1.645211044E+51
   9.691556650E+04  -5.252208342E+47   3.809144928E+50   3.303031371E+50   7.106924090E+50   1.645245232E+51
   9.861845806E+04  -5.207187545E+47   3.810403736E+50   3.302043369E+50   7.107239918E+50   1.645276815E+51
   1.003099688E+05  -5.163084091E+47   3.811008034E+50   3.301688448E+50   7.107533397E+50   1.645306162E+51
   1.020037353E+05  -5.119514953E+47   3.811049980E+50   3.301888596E+50   7.107819061E+50   1.645334729E+51
   1.037095142E+05  -5.076221427E+47   3.810587312E+50   3.302583309E+50   7.108094399E+50   1.645362263E+51
   1.054152658E+05  -5.033497239E+47   3.809632648E+50   3.303753207E+50   7.108352358E+50   1.645388059E+51
   1.071094926E+05  -4.991610699E+47   3.808220158E+50   3.305365583E+50   7.108594131E+50   1.645412236E+51
   1.088124769E+05  -4.950043007E+47   3.806358643E+50   3.307419202E+50   7.108827801E+50   1.645435603E+51
   1.105072740E+05  -4.909196747E+47   3.804070011E+50   3.309883754E+50   7.109044568E+50   1.645457280E+51
   1.122045369E+05  -4.868797348E+47   3.801337884E+50   3.312768289E+50   7.109237375E+50   1.645476560E+51
   1.139070782E+05  -4.828770494E+47   3.798178072E+50   3.316067226E+50   7.109416528E+50   1.645494475E+51
   1.156103499E+05  -4.789213054E+47   3.794598314E+50   3.319770736E+50   7.109579837E+50   1.645510806E+51
   1.173053992E+05  -4.750318195E+47   3.790567747E+50   3.323904951E+50   7.109722380E+50   1.645525061E+51
   1.190032753E+05  -4.711818515E+47   3.785846145E+50   3.328712613E+50   7.109846940E+50   1.645537517E+51
   1.207022918E+05  -4.673742079E+47   3.779955953E+50   3.334675775E+50   7.109957985E+50   1.645548621E+51
   1.224021751E+05  -4.636088130E+47   3.772427189E+50   3.342263554E+50   7.110054655E+50   1.645558288E+51
   1.241048687E+05  -4.598808149E+47   3.762969412E+50   3.351765262E+50   7.110135866E+50   1.645566409E+51
   1.258047790E+05  -4.562018786E+47   3.751543375E+50   3.363226053E+50   7.110207410E+50   1.645573564E+51
   1.275037110E+05  -4.525673630E+47   3.738252404E+50   3.376544730E+50   7.110271460E+50   1.645579969E+51
   1.292005830E+05  -4.489787772E+47   3.722890288E+50   3.391924174E+50   7.110324674E+50   1.645585290E+51
   1.309004242E+05  -4.454252045E+47   3.705378028E+50   3.409447055E+50   7.110370830E+50   1.645589906E+51
   1.326010220E+05  -4.419116754E+47   3.687992112E+50   3.426841192E+50   7.110414187E+50   1.645594241E+51
   1.343009064E+05  -4.384361874E+47   3.652996187E+50   3.457937825E+50   7.106549650E+50   1.645207788E+51
   1.360000898E+05  -4.349995971E+47   3.597107903E+50   3.505160676E+50   7.097918583E+50   1.644344681E+51
   1.377043439E+05  -4.315929192E+47   3.549377120E+50   3.551734084E+50   7.096795275E+50   1.644232350E+51
   1.394024615E+05  -4.282389270E+47   3.504058826E+50   3.596518850E+50   7.096295287E+50   1.644182351E+51
   1.411010203E+05  -4.249243308E+47   3.460421212E+50   3.639812950E+50   7.095984920E+50   1.644151315E+51
   1.428104849E+05  -4.216289754E+47   3.418009558E+50   3.681968743E+50   7.095762012E+50   1.644129024E+51
   1.445042189E+05  -4.184038222E+47   3.377342315E+50   3.722430728E+50   7.095589005E+50   1.644111723E+51
   1.462064061E+05  -4.152022996E+47   3.337720976E+50   3.761874814E+50   7.095443766E+50   1.644097199E+51
   1.479002248E+05  -4.120557570E+47   3.299423414E+50   3.800013076E+50   7.095315932E+50   1.644084416E+51
   1.496010072E+05  -4.089353378E+47   3.262003164E+50   3.837288350E+50   7.095202161E+50   1.644073039E+51
   1.513090748E+05  -4.058405807E+47   3.225378036E+50   3.873780113E+50   7.095099744E+50   1.644062797E+51
   1.530147301E+05  -4.027888424E+47   3.189696991E+50   3.909338993E+50   7.095008096E+50   1.644053632E+51
   1.547125469E+05  -3.997890942E+47   3.155018923E+50   3.943906141E+50   7.094927173E+50   1.644045540E+51
   1.564017992E+05  -3.968416670E+47   3.121295366E+50   3.977524015E+50   7.094850965E+50   1.644037919E+51
   1.581125831E+05  -3.938940532E+47   3.087903436E+50   4.010817019E+50   7.094781515E+50   1.644030974E+51
   1.598052461E+05  -3.910142510E+47   3.055564470E+50   4.043058452E+50   7.094712779E+50   1.644024101E+51
   1.615194865E+05  -3.881343804E+47   3.023501347E+50   4.075029194E+50   7.094649197E+50   1.644017742E+51
   1.632158257E+05  -3.853204260E+47   2.992413587E+50   4.106028036E+50   7.094588419E+50   1.644011665E+51
   1.649121030E+05  -3.825417681E+47   2.961905114E+50   4.136436010E+50   7.094515707E+50   1.644004393E+51
   1.666322825E+05  -3.797594258E+47   2.931556820E+50   4.166680124E+50   7.094439350E+50   1.643996758E+51
   1.683352907E+05  -3.770395692E+47   2.902110694E+50   4.196035497E+50   7.094375795E+50   1.643990402E+51
   1.700102265E+05  -3.743977770E+47   2.873720722E+50   4.224347393E+50   7.094324138E+50   1.643985236E+51
   1.717236112E+05  -3.717289654E+47   2.845245969E+50   4.252745805E+50   7.094274484E+50   1.643980271E+51
   1.734332658E+05  -3.690993800E+47   2.817395363E+50   4.280523033E+50   7.094227402E+50   1.643975563E+51
   1.751322876E+05  -3.665187431E+47   2.790268668E+50   4.307583161E+50   7.094186642E+50   1.643971487E+51
   1.768134339E+05  -3.639967791E+47   2.763957184E+50   4.333837012E+50   7.094154228E+50   1.643968246E+51
   1.785147704E+05  -3.614759839E+47   2.737849388E+50   4.359892065E+50   7.094126694E+50   1.643965492E+51
   1.802334893E+05  -3.589610894E+47   2.711987597E+50   4.385702300E+50   7.094100286E+50   1.643962851E+51
   1.819176010E+05  -3.565272305E+47   2.687131324E+50   4.410507417E+50   7.094073468E+50   1.643960170E+51
   1.836095759E+05  -3.541118457E+47   2.662630252E+50   4.434956394E+50   7.094045528E+50   1.643957376E+51
   1.853061144E+05  -3.517195188E+47   2.638526607E+50   4.459007826E+50   7.094017238E+50   1.643954547E+51
   1.870037714E+05  -3.493548006E+47   2.614861068E+50   4.482622070E+50   7.093989590E+50   1.643951782E+51
   1.887545126E+05  -3.469462406E+47   2.590919294E+50   4.506512610E+50   7.093962441E+50   1.643949067E+51
   1.904452206E+05  -3.446488239E+47   2.568232882E+50   4.529151180E+50   7.093937574E+50   1.643946580E+51
   1.921260772E+05  -3.423921623E+47   2.546088802E+50   4.551248870E+50   7.093913750E+50   1.643944198E+51
   1.938537007E+05  -3.401007008E+47   2.523741339E+50   4.573549705E+50   7.093890037E+50   1.643941826E+51
   1.955051190E+05  -3.379364214E+47   2.502757395E+50   4.594489852E+50   7.093867883E+50   1.643939611E+51
   1.972623261E+05  -3.356610702E+47   2.480818949E+50   4.616382381E+50   7.093844720E+50   1.643937295E+51
   1.989355181E+05  -3.335205074E+47   2.460286473E+50   4.636871696E+50   7.093822964E+50   1.643935119E+51
   2.006494592E+05  -3.313536888E+47   2.439597262E+50   4.657517119E+50   7.093800844E+50   1.643932907E+51
   2.023366203E+05  -3.292458993E+47   2.419553925E+50   4.677517855E+50   7.093779321E+50   1.643930755E+51
   2.040628938E+05  -3.271146857E+47   2.399362549E+50   4.697666589E+50   7.093757991E+50   1.643928622E+51
   2.057576236E+05  -3.250470536E+47   2.379840734E+50   4.717147536E+50   7.093737799E+50   1.643926603E+51
   2.074168764E+05  -3.230459898E+47   2.361009476E+50   4.735939488E+50   7.093718505E+50   1.643924673E+51
   2.091111627E+05  -3.210260886E+47   2.342064680E+50   4.754844589E+50   7.093699008E+50   1.643922724E+51
   2.108411269E+05  -3.189876912E+47   2.323014356E+50   4.773854597E+50   7.093679076E+50   1.643920730E+51
   2.125298792E+05  -3.170209248E+47   2.304701172E+50   4.792128707E+50   7.093659670E+50   1.643918790E+51
   2.142524863E+05  -3.150378560E+47   2.286306135E+50   4.810484430E+50   7.093640186E+50   1.643916841E+51
