Mzams,Mzams_lower,Mzams_upper,Ni,Ni_lower,Ni_upper,E,E_lower,E_upper,R,R_lower,R_upper,K,K_lower,K_upper,Mix,Mix_lower,Mix_upper,S,S_lower,S_upper,T,T_lower,T_upper
12.0,0.0,0.0,0.10129416725589346,0.017332408500650764,0.026744705950016212,1.8675672620577728,0.44063051377792783,0.43456537089160263,1901.213368423365,521.3756983699523,554.5575739224973,68.71300165823925,36.05607398537271,39.214373398154336,3.3878218841988526,1.2942449337880966,1.3248582821716512,1.3457812826834123,0.35392713095101735,0.3605848126716098,-0.5404197740726813,9.73024652204261,7.848610015286417
