,x,y
0,3499.1833496093764,8.043785517873908e-17
1,3500.924826383593,7.081796303042908e-17
2,3502.666303157808,4.544199082249068e-17
3,3504.4077799320244,1.3723843540117928e-16
4,3506.14925670624,1.6196839609432603e-16
5,3507.8907334804553,5.950282708241821e-17
6,3509.6322102546715,7.150646846764883e-17
7,3511.3736870288867,9.032593913397347e-17
8,3513.1151638031024,1.40451019611878e-16
9,3514.8566405773186,1.6388916241623334e-16
10,3516.598117351534,7.056397887770591e-17
11,3518.33959412575,8.431361986502364e-17
12,3520.081070899965,1.9613168662042757e-17
13,3521.822547674181,5.344181996261352e-17
14,3523.564024448397,6.363127890222548e-17
15,3525.3055012226123,4.728656553817575e-18
16,3527.046977996828,3.8459302668232436e-17
17,3528.7884547710437,1.0529525462577819e-16
18,3530.52993154526,1.1542369741468579e-16
19,3532.2714083194755,1.5803093696923481e-16
20,3534.012885093691,1.462475969421842e-16
21,3535.7543618679065,1.6483294240793187e-16
22,3537.495838642122,7.33638330499652e-17
23,3539.2373154163383,6.582508100072433e-17
24,3540.978792190554,1.2596766942122575e-16
25,3542.7202689647693,1.831502813552123e-16
26,3544.461745738985,1.1898191077253374e-16
27,3546.2032225132007,7.509852343871749e-17
28,3547.944699287417,1.0261499753520428e-16
29,3549.6861760616325,9.630040661809287e-17
30,3551.4276528358478,9.778856409707987e-17
31,3553.169129610064,7.560285876691354e-17
32,3554.9106063842805,1.340601824946239e-16
33,3556.6520831584953,1.6026044680041634e-16
34,3558.393559932711,1.6544930446084716e-16
35,3560.1350367069263,1.583415995375301e-16
36,3561.8765134811424,1.740060445288999e-16
37,3563.617990255358,1.691216158036682e-16
38,3565.359467029574,1.4686909413234227e-16
39,3567.1009438037895,9.886737966941643e-17
40,3568.8424205780047,6.974747882122217e-17
41,3570.583897352221,1.0308657651114321e-16
42,3572.3253741264366,1.4001968131837853e-16
43,3574.066850900652,1.598043063234301e-16
44,3575.808327674868,1.412260415237259e-16
45,3577.5498044490837,1.9100194590401467e-16
46,3579.2912812233003,1.8798709094694055e-16
47,3581.032757997515,1.5444968166824366e-16
48,3582.7742347717303,1.172712747959944e-16
49,3584.515711545946,9.667324669867257e-17
50,3586.2571883201617,1.1871424836120138e-16
51,3587.9986650943774,8.139831774903155e-17
52,3589.7401418685936,6.169601375854132e-17
53,3591.481618642809,9.312239855699884e-17
54,3593.2230954170245,1.7103544704331984e-16
55,3594.9645721912407,1.1633277552532647e-16
56,3596.7060489654564,7.653399282140733e-17
57,3598.447525739672,1.1424207321837626e-16
58,3600.1890025138878,1.2757327331230548e-16
59,3601.9304792881035,1.2834305420779223e-16
60,3603.671956062319,1.0710578755053428e-16
61,3605.413432836535,1.1219103587615915e-16
62,3607.1549096107515,1.0124868045172389e-16
63,3608.8963863849663,1.6027091559824879e-16
64,3610.6378631591815,1.440044551745078e-16
65,3612.3793399333977,9.679253276044762e-17
66,3614.120816707613,1.4123586181195814e-16
67,3615.862293481829,1.4773600588407744e-16
68,3617.6037702560448,1.1870339575156464e-16
69,3619.3452470302605,1.0406679877190835e-16
70,3621.0867238044757,8.232000209220755e-17
71,3622.828200578692,2.847962996685373e-17
72,3624.5696773529075,2.9076811355725163e-17
73,3626.311154127123,6.383293230067611e-17
74,3628.052630901338,5.3545081881562177e-17
75,3629.794107675554,2.9058229570444766e-17
76,3631.5355844497694,7.178006672705687e-17
77,3633.277061223986,1.1772463594612252e-16
78,3635.0185379982013,1.2031079958765728e-16
79,3636.7600147724174,5.354255401761023e-17
80,3638.501491546633,7.384032878746513e-17
81,3640.2429683208484,1.5675187751421137e-16
82,3641.9844450950645,1.5957097521624114e-16
83,3643.72592186928,8.519342901686974e-17
84,3645.4673986434955,1.2959786734470044e-16
85,3647.2088754177116,6.852886972536415e-17
86,3648.950352191927,3.697664759468014e-17
87,3650.691828966144,1.11436633922621e-16
88,3652.4333057403587,9.21714915771426e-17
89,3654.174782514574,5.547406045259095e-17
90,3655.91625928879,4.616266696809383e-17
91,3657.6577360630054,9.802786413956901e-17
92,3659.3992128372224,8.832967438319721e-17
93,3661.1406896114368,8.446422629351242e-17
94,3662.8821663856525,1.2482368525150976e-16
95,3664.6236431598686,9.769021563096978e-17
96,3666.365119934084,1.2140034865562238e-16
97,3668.1065967083,2.2105720273654916e-16
98,3669.8480734825157,1.7439006809136134e-16
99,3671.589550256731,8.501252130818195e-17
100,3673.331027030947,1.4276389601391507e-16
101,3675.072503805162,1.4613858115489464e-16
102,3676.813980579378,1.2644971057755223e-16
103,3678.5554573535937,1.1738959471081406e-16
104,3680.2969341278094,1.5008869283463544e-16
105,3682.0384109020256,1.0531183794269868e-16
106,3683.7798876762404,1.0089282073475868e-16
107,3685.521364450457,1.0013294615428788e-16
108,3687.2628412246722,1.3335183795759272e-16
109,3689.0043179988875,7.471731890778367e-17
110,3690.745794773104,8.466367608281118e-17
111,3692.4872715473207,1.2709869663382663e-16
112,3694.2287483215364,1.4227000963121684e-16
113,3695.9702250957507,1.3642546906027236e-16
114,3697.711701869968,1.2625808260812574e-16
115,3699.4531786441826,4.5080413633131486e-17
116,3701.1946554183983,6.542184699571697e-17
117,3702.936132192614,9.225260159928706e-17
118,3704.677608966829,4.896752392869784e-17
119,3706.4190857410445,3.4280012327977666e-17
120,3708.160562515261,1.0870572690877923e-16
121,3709.9020392894768,1.0309005066971593e-16
122,3711.6435160636934,1.3823953570060523e-16
123,3713.3849928379077,9.78486504967757e-17
124,3715.126469612124,1.546449723934225e-17
125,3716.8679463863396,8.981069825658155e-17
126,3718.6094231605553,9.516525011987411e-17
127,3720.3508999347705,6.803685607957271e-17
128,3722.092376708986,5.0562199109524517e-17
129,3723.8338534832014,7.61748773215511e-17
130,3725.5753302574176,1.8563632305540367e-16
131,3727.3168070316337,1.5785437030440165e-16
132,3729.0582838058494,7.372013613573874e-17
133,3730.7997605800647,9.756980460356165e-17
134,3732.541237354281,1.5935698028305122e-16
135,3734.2827141284965,1.462362149369555e-16
136,3736.0241909027122,1.3054618690360066e-16
137,3737.765667676928,1.0986945091663315e-16
138,3739.5071444511436,1.253101865656992e-16
139,3741.2486212253593,1.3224386592302487e-16
140,3742.990097999575,9.87185070114916e-17
141,3744.7315747737916,6.315305601160651e-17
142,3746.4730515480064,1.0738984137288499e-16
143,3748.214528322222,9.406126178713634e-17
144,3749.956005096438,4.5265377835543256e-17
145,3751.6974818706535,5.61596740663892e-17
146,3753.4389586448688,1.0521796286934123e-16
147,3755.180435419085,1.4147291192318109e-16
148,3756.9219121933006,1.4112271673905069e-16
149,3758.663388967517,1.1025206496333075e-16
150,3760.404865741733,1.14905657358101e-16
151,3762.1463425159477,1.0762067770334648e-16
152,3763.8878192901643,1.0909886269286855e-16
153,3765.62929606438,1.3130498284055268e-16
154,3767.370772838595,1.2360759740215883e-16
155,3769.11224961281,9.807608546055839e-17
156,3770.853726387026,1.256160713387764e-16
157,3772.5952031612414,1.4352736386696684e-16
158,3774.3366799354576,1.910101515356912e-16
159,3776.0781567096733,1.7268197321366384e-16
160,3777.81963348389,1.3187060232597154e-16
161,3779.5611102581047,1.5349033744613933e-16
162,3781.3025870323204,1.607546905251392e-16
163,3783.044063806537,6.55893742308161e-17
164,3784.785540580752,7.787697017672392e-17
165,3786.5270173549684,8.764553645961175e-17
166,3788.268494129184,1.6008438306139565e-16
167,3790.009970903399,1.4642728704101032e-16
168,3791.7514476776155,1.3139658151286435e-16
169,3793.492924451831,1.0007451411581713e-16
170,3795.234401226047,1.4865737920734308e-16
171,3796.9758780002626,1.3344788355287746e-16
172,3798.7173547744774,1.0998556722230088e-16
173,3800.458831548694,1.4066838944196716e-16
174,3802.2003083229088,7.549582821309406e-17
175,3803.9417850971254,1.065991361166231e-16
176,3805.683261871341,1.6294705002064974e-16
177,3807.424738645556,1.7701186005624e-16
178,3809.1662154197716,1.8216048365167628e-16
179,3810.907692193988,1.5422292830128567e-16
180,3812.649168968204,1.318228376086803e-16
181,3814.3906457424187,1.1086486021344475e-16
182,3816.132122516634,1.5036044482691629e-16
183,3817.87359929085,1.940567834631771e-16
184,3819.6150760650653,1.3483887047094663e-16
185,3821.3565528392824,1.4650563758863134e-16
186,3823.098029613497,1.0531311510956443e-16
187,3824.8395063877124,1.4256042281811683e-16
188,3826.5809831619285,1.6395688534734428e-16
189,3828.3224599361442,1.445487003128983e-16
190,3830.063936710361,1.6077700454934343e-16
191,3831.8054134845756,1.7273102171526579e-16
192,3833.5468902587913,1.6296442743095828e-16
193,3835.288367033008,1.3653807150269798e-16
194,3837.0298438072227,1.5754005490652132e-16
195,3838.7713205814393,1.8648936464262759e-16
196,3840.512797355655,1.8574884608849046e-16
197,3842.25427412987,1.7547097477628643e-16
198,3843.9957509040864,1.9024340142996882e-16
199,3845.737227678301,2.029453751580963e-16
200,3847.478704452517,1.8303353639227902e-16
201,3849.2201812267326,1.7691024257234908e-16
202,3850.9616580009483,1.7747292391223215e-16
203,3852.703134775165,1.8604174743467311e-16
204,3854.4446115493797,1.8734628405256314e-16
205,3856.1860883235963,1.3440238380531465e-16
206,3857.927565097812,1.4382492389435932e-16
207,3859.669041872027,1.8011145801270892e-16
208,3861.4105186462425,1.6106420165802184e-16
209,3863.1519954204578,1.5961026960405986e-16
210,3864.893472194674,1.7680653397586963e-16
211,3866.6349489688896,1.526786681244329e-16
212,3868.3764257431053,1.6551890674630984e-16
213,3870.117902517322,1.4183516409192018e-16
214,3871.8593792915362,9.381959269937281e-17
215,3873.6008560657533,1.3475924937390472e-16
216,3875.342332839968,1.8850416485656995e-16
217,3877.0838096141833,2.116690468912072e-16
218,3878.8252863884004,1.4746544503187867e-16
219,3880.5667631626166,1.4649784223853864e-16
220,3882.308239936832,1.7548244942574372e-16
221,3884.0497167110466,1.7242652660561764e-16
222,3885.7911934852636,1.5408062676614692e-16
223,3887.532670259479,1.2523756672536195e-16
224,3889.2741470336946,1.0337774408676188e-16
225,3891.0156238079103,1.481974800216534e-16
226,3892.757100582125,1.415161503081605e-16
227,3894.4985773563403,9.028821969804105e-17
228,3896.2400541305574,5.908087232578757e-17
229,3897.981530904773,9.78523761182547e-17
230,3899.723007678988,1.3022668342891838e-16
231,3901.4644844532036,1.4914912153789363e-16
232,3903.20596122742,1.4093668712800996e-16
233,3904.947438001635,1.327462226351957e-16
234,3906.6889147758516,1.3989564393116502e-16
235,3908.4303915500664,1.5066290176353508e-16
236,3910.171868324282,1.3613358680060443e-16
237,3911.9133450984973,1.0937598805040851e-16
238,3913.6548218727135,1.1113800186915467e-16
239,3915.39629864693,1.6246778819118142e-16
240,3917.137775421145,1.5209868878358014e-16
241,3918.8792521953606,6.282446678507596e-17
242,3920.620728969577,5.83263115535718e-17
243,3922.362205743792,8.570015324267484e-17
244,3924.1036825180086,1.1558373370215767e-16
245,3925.8451592922243,1.1608141849822875e-16
246,3927.586636066439,1.2090012276070946e-16
247,3929.3281128406556,1.0359497495050814e-16
248,3931.0695896148713,1.1799607030104812e-16
249,3932.8110663890875,8.619834096455835e-17
250,3934.5525431633027,5.780907220781993e-17
251,3936.2940199375175,8.610877384783113e-17
252,3938.035496711734,1.1862423787566576e-16
253,3939.776973485949,1.0090810041503376e-16
254,3941.5184502601646,9.551347330542424e-17
255,3943.2599270343812,1.0226226786967695e-16
256,3945.001403808597,1.1246837299193598e-16
257,3946.7428805828117,8.831370648865247e-17
258,3948.4843573570283,6.336403338992184e-17
259,3950.225834131244,5.2379945049222046e-17
260,3951.967310905459,6.655365506681611e-17
261,3953.708787679674,1.1968167910097395e-16
262,3955.45026445389,9.677152899033367e-17
263,3957.1917412281055,7.794741949513381e-17
264,3958.9332180023216,9.581973527286077e-17
265,3960.6746947765373,9.834197439665745e-17
266,3962.416171550754,9.247762781312602e-17
267,3964.1576483249687,9.013785149756871e-17
268,3965.8991250991844,8.820050185874093e-17
269,3967.640601873401,9.962015373150909e-17
270,3969.382078647616,9.963423565425722e-17
271,3971.1235554218315,6.733248862692664e-17
272,3972.865032196048,9.859427110093104e-17
273,3974.606508970263,1.2161435682370205e-16
274,3976.3479857444795,1.1647285359897865e-16
275,3978.089462518695,1.250074781661742e-16
276,3979.83093929291,1.2436554630616364e-16
277,3981.5724160671266,1.1466954692405384e-16
278,3983.3138928413414,1.0103657810777549e-16
279,3985.055369615558,8.532754477266664e-17
280,3986.796846389773,6.898305805610476e-17
281,3988.5383231639885,1.126363105086189e-16
282,3990.279799938205,1.094991056127809e-16
283,3992.02127671242,1.4876914785171127e-16
284,3993.7627534866356,1.4815138290047707e-16
285,3995.504230260852,1.1047488095057295e-16
286,3997.245707035067,1.3459252946708346e-16
287,3998.9871838092827,1.6038133428385727e-16
288,4000.728660583498,2.1956491597194434e-16
289,4002.470137357714,1.7666973815488806e-16
290,4004.2116141319293,1.735173594578934e-16
291,4005.9530909061455,1.591365796631977e-16
292,4007.694567680361,1.5180463600198487e-16
293,4009.4360444545764,1.729434284616796e-16
294,4011.1775212287926,1.8387996053460248e-16
295,4012.9189980030083,1.7514105544333086e-16
296,4014.6604747772235,1.465591859527656e-16
297,4016.4019515514397,1.7705910861282904e-16
298,4018.1434283256567,1.819526958818029e-16
299,4019.884905099872,1.7889358345323482e-16
300,4021.6263818740867,1.8796269904503759e-16
301,4023.3678586483034,1.836225286930862e-16
302,4025.109335422519,2.1356237728655732e-16
303,4026.8508121967348,2.246878771160568e-16
304,4028.5922889709495,2.069866619936752e-16
305,4030.3337657451652,2.1761012274835903e-16
306,4032.0752425193805,2.2409063947890367e-16
307,4033.8167192935966,1.8558315850307367e-16
308,4035.5581960678132,2.075437317402827e-16
309,4037.299672842029,2.386739263224421e-16
310,4039.0411496162437,2.6184197149574173e-16
311,4040.7826263904603,2.246842772260309e-16
312,4042.524103164676,1.7588166664169656e-16
313,4044.2655799388917,2.550934747165096e-16
314,4046.0070567131065,2.6516244652809704e-16
315,4047.7485334873218,2.041257685096544e-16
316,4049.4900102615375,1.8866519376077692e-16
317,4051.2314870357536,2.3767646561771136e-16
318,4052.97296380997,2.6198895818187e-16
319,4054.714440584186,2.630663311512182e-16
320,4056.4559173584003,2.7675647469143625e-16
321,4058.1973941326173,2.4075617153480964e-16
322,4059.938870906832,2.0975819350176062e-16
323,4061.6803476810487,2.6096825701064897e-16
324,4063.4218244552644,2.849480509149939e-16
325,4065.163301229479,2.864033329277155e-16
326,4066.904778003696,2.5784294366329697e-16
327,4068.6462547779106,2.385783968878597e-16
328,4070.3877315521277,2.304873264174497e-16
329,4072.129208326343,2.450096798283451e-16
330,4073.8706851005577,2.7269945157188416e-16
331,4075.6121618747743,2.2974172566562914e-16
332,4077.353638648989,2.2857782298676293e-16
333,4079.095115423205,2.42352960989282e-16
334,4080.8365921974214,2.532480546222384e-16
335,4082.578068971636,2.6036392547256263e-16
336,4084.319545745852,2.8535070920229484e-16
337,4086.0610225200676,2.660468283343693e-16
338,4087.802499294284,2.702515528240989e-16
339,4089.543976068499,3.2508719527992136e-16
340,4091.2854528427147,3.1467922500097494e-16
341,4093.0269296169304,2.5109661740599213e-16
342,4094.768406391146,2.5512169150156497e-16
343,4096.509883165362,3.056643062829067e-16
344,4098.251359939578,2.954421803265437e-16
345,4099.992836713794,2.934004868165261e-16
346,4101.734313488009,2.7255423836098926e-16
347,4103.475790262225,2.847934938718995e-16
348,4105.217267036441,2.9252732819680486e-16
349,4106.958743810656,2.853957607671769e-16
350,4108.700220584871,3.2004179059004197e-16
351,4110.441697359088,3.2266007530912337e-16
352,4112.183174133304,2.825846701734767e-16
353,4113.924650907519,2.552837130225069e-16
354,4115.666127681735,2.627077450469541e-16
355,4117.4076044559515,2.9980760284823517e-16
356,4119.149081230166,2.7876473686981704e-16
357,4120.890558004382,2.696125194049547e-16
358,4122.632034778598,2.8922781722989414e-16
359,4124.373511552813,2.8079846297617456e-16
360,4126.114988327028,2.864530696435871e-16
361,4127.856465101245,2.749762761341037e-16
362,4129.5979418754605,3.0313824227595754e-16
363,4131.339418649676,3.0071231344524157e-16
364,4133.080895423892,3.032837201846484e-16
365,4134.822372198108,3.2492856189076844e-16
366,4136.563848972323,3.151735746048163e-16
367,4138.305325746538,2.6170663151263835e-16
368,4140.046802520755,2.666066641729452e-16
369,4141.7882792949695,3.19514724338613e-16
370,4143.529756069186,3.2880778750073592e-16
371,4145.271232843402,3.0563990114611396e-16
372,4147.0127096176175,2.8317131989878913e-16
373,4148.754186391833,2.7746372073261404e-16
374,4150.495663166049,2.918579868800168e-16
375,4152.237139940265,3.113558912324228e-16
376,4153.97861671448,2.8290704561924574e-16
377,4155.720093488696,2.5687515558149977e-16
378,4157.461570262912,2.75710733108712e-16
379,4159.203047037127,3.1691875364373576e-16
380,4160.944523811343,2.78765133916511e-16
381,4162.686000585559,2.8334885271057766e-16
382,4164.4274773597745,2.935727256723943e-16
383,4166.16895413399,3.1038699141988223e-16
384,4167.910430908206,3.481038597836789e-16
385,4169.651907682422,3.037298418500554e-16
386,4171.393384456637,3.141674847519354e-16
387,4173.134861230853,3.051584687947182e-16
388,4174.876338005069,2.729789195049189e-16
389,4176.617814779284,2.5493370312683366e-16
390,4178.3592915535,2.6609762384142494e-16
391,4180.100768327716,3.0510841444149144e-16
392,4181.842245101931,2.772898142806309e-16
393,4183.583721876147,2.847054553849443e-16
394,4185.325198650362,3.053281136121855e-16
395,4187.0666754245785,2.9787583833290334e-16
396,4188.808152198793,2.656972154853901e-16
397,4190.54962897301,2.7936152452071685e-16
398,4192.291105747226,2.840733570480557e-16
399,4194.03258252144,2.7272904478547886e-16
400,4195.774059295657,2.7117188059107024e-16
401,4197.515536069873,2.62326024355318e-16
402,4199.257012844088,2.353158112634933e-16
403,4200.998489618304,2.303989967629189e-16
404,4202.73996639252,2.4638462605997566e-16
405,4204.4814431667355,2.4684138857678254e-16
406,4206.222919940951,2.2613725636792727e-16
407,4207.964396715167,2.53559101002338e-16
408,4209.705873489383,3.0485308694745347e-16
409,4211.447350263598,2.9523108383422024e-16
410,4213.188827037814,2.4644555949261877e-16
411,4214.93030381203,2.242630900930087e-16
412,4216.671780586245,2.307707912872043e-16
413,4218.413257360461,2.633693571880985e-16
414,4220.154734134677,2.505539869241573e-16
415,4221.8962109088925,2.3009485899529533e-16
416,4223.637687683108,2.6258479292070415e-16
417,4225.379164457324,2.7171276406745136e-16
418,4227.12064123154,2.489016638720806e-16
419,4228.862118005755,2.531163409989404e-16
420,4230.603594779971,2.9160162706457437e-16
421,4232.345071554186,2.81474898193896e-16
422,4234.086548328402,2.469496764451331e-16
423,4235.828025102618,2.442947575510829e-16
424,4237.569501876834,2.6001031568686356e-16
425,4239.3109786510495,2.856244596629356e-16
426,4241.052455425264,2.652233005514013e-16
427,4242.793932199481,2.3626215882381315e-16
428,4244.535408973697,1.9836243722252795e-16
429,4246.276885747911,1.79863370003392e-16
430,4248.018362522128,2.3338049979769476e-16
431,4249.759839296345,2.6287950744678944e-16
432,4251.501316070559,2.7672950198602217e-16
433,4253.242792844775,2.352668686410097e-16
434,4254.984269618992,2.6255686730322436e-16
435,4256.7257463932065,2.341147185442867e-16
436,4258.467223167422,2.1899548483826284e-16
437,4260.208699941638,2.0760215054386363e-16
438,4261.950176715854,2.049012404077555e-16
439,4263.691653490068,2.385090990048624e-16
440,4265.433130264285,2.431812003930191e-16
441,4267.174607038501,2.3161978299814914e-16
442,4268.916083812716,2.61998857879441e-16
443,4270.657560586932,2.3921539213397447e-16
444,4272.399037361148,2.343684313817689e-16
445,4274.140514135363,2.145213112270778e-16
446,4275.881990909579,2.126650782278394e-16
447,4277.623467683795,2.2421967965446194e-16
448,4279.3649444580105,2.346576666634767e-16
449,4281.106421232225,2.3683366783519333e-16
450,4282.847898006442,2.2099067094552034e-16
451,4284.589374780658,2.0838564278518403e-16
452,4286.330851554873,2.402720657356742e-16
453,4288.072328329089,2.1382649274742307e-16
454,4289.813805103305,1.8945034036332238e-16
455,4291.55528187752,2.3602668366447645e-16
456,4293.296758651736,2.472447350783532e-16
457,4295.038235425952,1.9788595471991776e-16
