,x,y
0,3499.52392578125,3.914065795623727e-17
1,3501.2649263143544,1.2550823841976273e-17
2,3503.0059268474574,-5.001202639486447e-18
3,3504.7469273805623,-5.674234670731644e-17
4,3506.4879279136658,1.7879255823066252e-17
5,3508.22892844677,3.2003353201880624e-17
6,3509.9699289798737,2.443281756478301e-17
7,3511.710929512978,5.3737930769572796e-17
8,3513.4519300460815,5.621294449783762e-17
9,3515.192930579186,-5.671271048032991e-18
10,3516.9339311122894,1.1736495961781097e-17
11,3518.674931645394,-1.5730220739318785e-17
12,3520.4159321784973,5.569737274820067e-17
13,3522.1569327116003,6.401671198045069e-17
14,3523.8979332447047,9.658537364783984e-17
15,3525.6389337778082,6.094176400623585e-17
16,3527.3799343109126,1.3621623868741073e-16
17,3529.1209348440166,1.1871857617016624e-16
18,3530.8619353771205,3.4252384495518395e-17
19,3532.6029359102245,-4.038138917039741e-17
20,3534.3439364433284,-1.0207044137690347e-16
21,3536.0849369764323,8.057151102211541e-18
22,3537.8259375095367,-4.862714903279962e-17
23,3539.5669380426402,-1.8125138568870087e-17
24,3541.3079385757446,5.053877666329946e-17
25,3543.048939108848,1.5978963875680828e-17
26,3544.7899396419525,4.035444624348532e-17
27,3546.530940175057,-1.3376150742776572e-17
28,3548.2719407081604,1.9906371101968303e-17
29,3550.012941241265,2.6588498217571718e-17
30,3551.7539417743683,-4.149821617342262e-18
31,3553.494942307472,-2.620976861103064e-17
32,3555.235942840576,-8.030781411463961e-18
33,3556.9769433736797,5.496762408563903e-17
34,3558.717943906784,3.790936321850514e-17
35,3560.4589444398875,-1.767137706332555e-17
36,3562.199944972992,-4.753412001599756e-18
37,3563.9409455060963,-1.9447815257593407e-17
38,3565.6819460392,-5.619379361229578e-17
39,3567.422946572304,-8.480861963282643e-18
40,3569.1639471054077,-2.057421191312524e-17
41,3570.904947638512,-1.8123815079890002e-17
42,3572.645948171616,6.714820602133964e-17
43,3574.386948704719,7.808808652138213e-17
44,3576.1279492378235,4.3179459941256035e-17
45,3577.8689497709265,-1.486801729963026e-17
46,3579.609950304031,-3.700035128231346e-17
47,3581.3509508371344,-5.296982987791015e-18
48,3583.091951370239,-4.2557823784755084e-17
49,3584.8329519033423,9.678585575854309e-18
50,3586.5739524364467,1.514425955914826e-16
51,3588.31495296955,7.609825392704908e-17
52,3590.0559535026546,2.9592479058313165e-17
53,3591.796954035758,7.302437136146323e-17
54,3593.5379545688625,7.554780824278688e-17
55,3595.278955101966,3.195105222611012e-17
56,3597.019955635071,4.603678331375306e-17
57,3598.760956168174,1.8003437801450878e-16
58,3600.5019567012787,1.8254925853957615e-16
59,3602.2429572343817,6.953979031302234e-17
60,3603.9839577674866,8.212474114553073e-17
61,3605.72495830059,4.771435191812489e-17
62,3607.4659588336945,3.1679204280878244e-17
63,3609.2069593667975,7.768401871831734e-17
64,3610.947959899902,2.4067815847687854e-17
65,3612.6889604330054,-1.775242918282717e-17
66,3614.42996096611,6.769773188076067e-17
67,3616.1709614992133,2.493092918605018e-17
68,3617.9119620323177,-6.149432065542129e-17
69,3619.6529625654216,-1.0621769997511775e-17
70,3621.3939630985255,-6.246124185193656e-17
71,3623.134963631629,-7.750928508572165e-17
72,3624.8759641647334,-7.50173538595689e-17
73,3626.616964697837,-2.706100363579671e-17
74,3628.3579652309413,-2.1915563031357553e-17
75,3630.098965764045,6.863538163693952e-18
76,3631.839966297149,1.416593451983608e-17
77,3633.580966830253,3.0532999958398215e-17
78,3635.321967363357,8.247686862357209e-17
79,3637.062967896461,1.3487165329298333e-16
80,3638.803968429565,1.1182323828859362e-16
81,3640.544968962669,7.058341431337846e-17
82,3642.285969495773,3.0944823406886315e-17
83,3644.026970028877,4.734142002049721e-18
84,3645.767970561981,9.657755182796755e-17
85,3647.5089710950847,6.590228011293265e-17
86,3649.249971628189,1.1015066254639913e-17
87,3650.9909721612926,1.0201020277597492e-16
88,3652.731972694397,9.325938628388251e-17
89,3654.4729732275014,7.852945024390573e-18
90,3656.213973760605,5.154930020426365e-18
91,3657.954974293708,4.5857205711490246e-18
92,3659.6959748268123,3.0403377447688705e-17
93,3661.436975359916,2.7802063166054394e-17
94,3663.17797589302,-4.713078674931669e-19
95,3664.918976426124,1.1926803957745102e-18
96,3666.659976959228,1.7486424441442366e-17
97,3668.400977492332,1.0821536596985167e-17
98,3670.141978025436,5.1704515683125535e-17
99,3671.88297855854,8.516061310760855e-17
100,3673.6239790916443,-2.5729637001148215e-18
101,3675.364979624748,-2.8374412592936985e-17
102,3677.105980157852,-7.912157921359571e-17
103,3678.8469806909557,-4.18163225400503e-17
104,3680.58798122406,7.968804076887813e-18
105,3682.3289817571635,4.991566150786326e-17
106,3684.0699822902666,3.970358414158166e-17
107,3685.8109828233714,-2.1704188606348205e-17
108,3687.5519833564754,-6.24540486893298e-17
109,3689.2929838895793,-9.727447134637816e-18
110,3691.0339844226833,5.034491530621909e-17
111,3692.774984955787,2.9821780141557765e-17
112,3694.515985488891,-2.536277702280697e-17
113,3696.256986021995,1.658555096986148e-16
114,3697.997986555099,1.642813651405917e-16
115,3699.738987088202,8.992174559945556e-17
116,3701.479987621306,1.139103804101874e-16
117,3703.22098815441,1.3157144087691316e-16
118,3704.961988687514,4.4550214021542153e-17
119,3706.7029892206183,-1.1114801902637267e-17
120,3708.443989753722,-1.4817592369489026e-17
121,3710.184990286826,-3.7872920949438495e-17
122,3711.9259908199297,1.6529712308047212e-17
123,3713.666991353034,1.112381105756083e-16
124,3715.4079918861376,1.9752586645566117e-17
125,3717.1489924192415,-6.060172660002757e-17
126,3718.8899929523454,3.5274980737522794e-18
127,3720.6309934854494,5.397197573363039e-18
128,3722.3719940185533,-1.0903948435977703e-16
129,3724.1129945516577,-2.4199600608518574e-17
130,3725.853995084761,2.0355750204627533e-17
131,3727.5949956178656,5.2057288362044706e-17
132,3729.335996150969,4.75662204140289e-17
133,3731.0769966840735,8.558374576943148e-17
134,3732.817997217178,2.929440617894091e-17
135,3734.5589977502814,2.7302374938539682e-17
136,3736.299998283386,7.662328200544875e-17
137,3738.0409988164893,1.2461662540057551e-16
138,3739.7819993495937,5.823244971510418e-17
139,3741.5229998826976,-5.50565592363783e-17
140,3743.2640004158015,-5.826915668196683e-17
141,3745.0050009489055,-5.508837177555646e-18
142,3746.7460014820094,-3.815859935451226e-17
143,3748.487002015113,-5.6548196664202296e-18
144,3750.2280025482173,1.3105952195686127e-17
145,3751.969003081321,4.783107702872349e-17
146,3753.710003614425,9.464210139582615e-17
147,3755.451004147529,1.0690567601674544e-16
148,3757.192004680633,3.324638397814366e-17
149,3758.933005213737,3.0151903788124617e-18
150,3760.674005746841,4.4044174701284257e-17
151,3762.415006279945,2.4101859292978083e-17
152,3764.156006813049,7.167685443894495e-18
153,3765.897007346153,2.3434771216178564e-18
154,3767.638007879257,-2.260973796449573e-17
155,3769.3790084123607,1.3827133748643549e-17
156,3771.120008945465,1.0230099315723425e-16
157,3772.8610094785686,1.1180207569980204e-16
158,3774.602010011673,3.4620340901761584e-17
159,3776.3430105447756,-5.837105209854355e-17
160,3778.0840110778804,-7.801219104581919e-17
161,3779.8250116109834,-3.336197750566427e-17
162,3781.5660121440887,3.6350673703046965e-17
163,3783.307012677192,3.917778016776743e-18
164,3785.0480132102966,-8.982922048485784e-17
165,3786.7890137433997,-5.1769419582708895e-17
166,3788.5300142765045,-1.9306737949761263e-17
167,3790.2710148096075,-1.891614657323617e-17
168,3792.0120153427124,-1.1210045959908462e-17
169,3793.7530158758154,-4.466076505604864e-17
170,3795.4940164089203,3.1696965502990976e-17
171,3797.2350169420233,4.65772234213258e-17
172,3798.976017475127,3.7031099240043285e-17
173,3800.717018008231,5.492767457077516e-17
174,3802.4580185413347,9.723308915469335e-17
175,3804.199019074439,5.838782732136614e-17
176,3805.9400196075426,-2.0704195074581824e-17
177,3807.681020140647,-1.10673465508951e-17
178,3809.4220206737514,4.4833080012533237e-17
179,3811.163021206855,-1.1277338757100878e-17
180,3812.9040217399593,-4.3445372038412226e-17
181,3814.6450222730628,9.15725995787644e-18
182,3816.386022806167,-4.2938341755780495e-18
183,3818.127023339271,4.1105678440916186e-17
184,3819.868023872375,9.728733896798704e-17
185,3821.609024405479,3.614446088505994e-17
186,3823.350024938583,6.260268973668314e-17
187,3825.0910254716864,-1.2149834805151395e-17
188,3826.832026004791,2.4165256069485373e-17
189,3828.5730265378943,8.174034038871e-17
190,3830.3140270709987,8.607205364607868e-17
191,3832.0550276041026,4.638199225315104e-17
192,3833.7960281372066,5.287728242943588e-17
193,3835.5370286703105,2.3045250211366123e-17
194,3837.2780292034145,2.5193312530713228e-17
195,3839.019029736518,1.1469065657328622e-16
196,3840.7600302696223,1.2825137612614173e-16
197,3842.501030802726,4.9162219083835675e-17
198,3844.2420313358302,1.495781437256779e-17
199,3845.9830318689337,2.78084820876078e-17
200,3847.724032402038,1.823938379199224e-17
201,3849.465032935142,9.063497381082328e-18
202,3851.206033468246,2.131129932208144e-17
203,3852.947034001349,-2.0631300610281198e-17
204,3854.6880345344525,1.9984819256901607e-17
205,3856.429035067557,-7.599447253867573e-18
206,3858.1700356006604,3.1972783915163114e-17
207,3859.9110361337653,6.213512093235387e-17
208,3861.6520366668683,3.0906203998447433e-17
209,3863.393037199973,4.342344844345712e-17
210,3865.1340377330766,4.13266051476393e-17
211,3866.875038266181,1.105567652137708e-16
212,3868.6160387992845,6.051820121049441e-17
213,3870.357039332389,2.8635986954960954e-17
214,3872.0980398654924,9.339569903138635e-17
215,3873.839040398597,5.941263792587034e-17
216,3875.5800409317003,3.6924075303668724e-17
217,3877.321041464805,-2.0164562295286927e-17
218,3879.062041997908,1.0193731327475794e-17
219,3880.803042531013,7.231654298513425e-17
220,3882.544043064116,4.143419239401101e-18
221,3884.285043597221,-1.1947370769700467e-17
222,3886.026044130325,-8.185481556804241e-18
223,3887.767044663428,2.054728552982541e-17
224,3889.508045196532,-1.4035592361993648e-17
225,3891.2490457296362,-1.475116645757857e-17
226,3892.9900462627397,5.951731266930524e-17
227,3894.731046795844,6.488663466961556e-17
228,3896.4720473289476,-2.6996017018152093e-17
229,3898.213047862052,-2.2217513733441463e-17
230,3899.9540483951564,1.7543028410759373e-17
231,3901.69504892826,6.623227223778212e-17
232,3903.4360494613643,6.109129179120585e-17
233,3905.177049994468,-1.3557833519698332e-17
234,3906.918050527572,-1.3331897407185599e-17
235,3908.659051060676,-2.2351566623511806e-17
236,3910.40005159378,-2.3871649965420897e-17
237,3912.141052126884,1.2946405599136899e-17
238,3913.882052659987,2.2463356774575898e-17
239,3915.623053193091,3.1508987054427076e-17
240,3917.364053726195,9.276628075968254e-17
241,3919.105054259299,4.137836183856675e-18
242,3920.846054792403,4.161360042424825e-17
243,3922.587055325507,7.49674450901299e-17
244,3924.3280558586107,1.6242958568177127e-17
245,3926.069056391715,2.5499923568368258e-17
246,3927.8100569248186,4.415364047482708e-17
247,3929.5510574579225,7.64019913392561e-18
248,3931.2920579910265,-2.020242731500716e-17
249,3933.0330585241304,-5.416329020160471e-18
250,3934.7740590572344,-1.9951278737423807e-17
251,3936.5150595903388,9.203719384161089e-18
252,3938.2560601234422,2.1852516979429986e-17
253,3939.9970606565466,1.0193655226859441e-17
254,3941.73806118965,-2.6060074976347843e-18
255,3943.4790617227545,4.446364460735481e-17
256,3945.220062255858,5.38890136540944e-17
257,3946.961062788962,2.1994203092192966e-17
258,3948.702063322066,9.928181700864018e-17
259,3950.44306385517,1.0155513432506253e-16
260,3952.184064388274,8.083385631647027e-17
261,3953.9250649213777,8.702214006276727e-17
262,3955.6660654544817,6.89463775590217e-17
263,3957.4070659875856,6.092995848453352e-17
264,3959.1480665206896,2.1823084238874127e-17
265,3960.8890670537935,-1.9256510302196124e-18
266,3962.6300675868983,-1.0097931404832967e-17
267,3964.3710681200014,-3.4313360941553354e-17
268,3966.1120686531062,1.9649268478335802e-17
269,3967.8530691862097,3.6506504604284605e-17
270,3969.594069719314,-1.650128045603254e-17
271,3971.3350702524176,7.933950821777893e-18
272,3973.076070785522,5.93824292898999e-17
