,x,y
0,3499.412597656252,3.078770541261554e-17
1,3501.153821587564,3.9949779561657035e-17
2,3502.895045518877,3.9400104809725754e-17
3,3504.636269450189,2.7308539088464427e-17
4,3506.377493381502,2.266469419003253e-17
5,3508.1187173128137,4.220970647832336e-17
6,3509.859941244127,3.997949850670484e-17
7,3511.60116517544,3.2625015828161176e-17
8,3513.3423891067523,4.6749945350671777e-17
9,3515.0836130380644,5.0677756241098175e-17
10,3516.8248369693774,6.127556116190305e-17
11,3518.5660609006895,4.200731523476633e-17
12,3520.3072848320026,2.5982356808305114e-17
13,3522.0485087633147,2.3344009650646803e-17
14,3523.789732694628,3.764880132555092e-17
15,3525.53095662594,3.885024476933725e-17
16,3527.272180557253,4.9235752131569177e-17
17,3529.013404488565,3.244508750131864e-17
18,3530.754628419878,4.53151906520312e-17
19,3532.495852351191,5.882486323492485e-17
20,3534.237076282503,4.8635023792231116e-17
21,3535.9783002138165,4.308261694386077e-17
22,3537.7195241451277,3.77810972840002e-17
23,3539.460748076441,5.139464059077337e-17
24,3541.2019720077533,6.493705298231188e-17
25,3542.9431959390654,6.985155137717114e-17
26,3544.684419870378,6.838246537438716e-17
27,3546.4256438016914,5.666489613220189e-17
28,3548.1668677330035,6.870800395881863e-17
29,3549.9080916643156,5.722749144530126e-17
30,3551.649315595629,5.757586021463919e-17
31,3553.3905395269408,6.028293119194962e-17
32,3555.1317634582538,4.551516983692202e-17
33,3556.872987389567,5.2008196847050915e-17
34,3558.6142113208784,5.148602419612579e-17
35,3560.355435252192,4.3107015463208635e-17
36,3562.096659183504,4.845913872422275e-17
37,3563.837883114816,6.476186936346296e-17
38,3565.5791070461287,6.436693363436073e-17
39,3567.3203309774412,5.60397527299037e-17
40,3569.0615549087543,5.005663955402191e-17
41,3570.8027788400664,7.177354854382994e-17
42,3572.54400277138,7.555159342126995e-17
43,3574.2852267026924,8.34644891877359e-17
44,3576.0264506340045,6.364187343151105e-17
45,3577.7676745653166,4.195765461951111e-17
46,3579.50889849663,4.5860408554822045e-17
47,3581.2501224279417,5.3264412882278046e-17
48,3582.9913463592547,5.303411918229838e-17
49,3584.7325702905678,4.5778190110656725e-17
50,3586.4737942218803,4.792182205064301e-17
51,3588.215018153193,5.735653823830442e-17
52,3589.956242084505,4.2357821438807107e-17
53,3591.697466015817,4.476057597748175e-17
54,3593.43868994713,6.184275559920821e-17
55,3595.1799138784418,7.188290843825435e-17
56,3596.9211378097552,5.1439232243234884e-17
57,3598.6623617410683,4.3178619525753675e-17
58,3600.40358567238,4.6947433067557587e-17
59,3602.1448096036934,5.745520434176974e-17
60,3603.886033535005,7.103861511318884e-17
61,3605.6272574663176,6.849680820482159e-17
62,3607.368481397631,6.278040783692892e-17
63,3609.1097053289436,5.607013341944156e-17
64,3610.8509292602557,6.928476722144979e-17
65,3612.592153191568,6.936350158087504e-17
66,3614.3333771228804,5.798201913029253e-17
67,3616.074601054194,5.1137887037359366e-17
68,3617.8158249855055,3.4100573692057763e-17
69,3619.557048916818,4.90176014429818e-17
70,3621.298272848131,5.035773660571365e-17
71,3623.039496779444,4.8312737681968206e-17
72,3624.780720710756,4.1618348440964314e-17
73,3626.5219446420683,3.3037712779376127e-17
74,3628.263168573381,5.3731922129603204e-17
75,3630.0043925046944,5.774399625466917e-17
76,3631.7456164360065,5.763622454702086e-17
77,3633.4868403673186,6.547058447740859e-17
78,3635.2280642986316,5.863365216452709e-17
79,3636.9692882299446,6.316267777649174e-17
80,3638.7105121612567,7.288924975404146e-17
81,3640.451736092569,7.340121499620768e-17
82,3642.1929600238814,8.506863724093754e-17
83,3643.9341839551935,8.608444812037715e-17
84,3645.6754078865056,6.667421829545695e-17
85,3647.41663181782,6.57626586429786e-17
86,3649.157855749132,7.399234473171769e-17
87,3650.899079680445,5.4294037677947296e-17
88,3652.640303611757,6.0901814491372e-17
89,3654.3815275430693,7.219407393236211e-17
90,3656.122751474382,7.292693610274938e-17
91,3657.863975405696,7.458618761963686e-17
92,3659.605199337008,5.3556685571195065e-17
93,3661.3464232683195,5.478549545836711e-17
94,3663.0876471996326,7.918019654052365e-17
95,3664.828871130944,7.924238728769785e-17
