,x,y
0,3500.7221679687523,-2.254132102885085e-18
1,3502.4632955789593,1.4241626508968353e-17
2,3504.2044231891655,3.003546074611492e-17
3,3505.945550799372,3.7133742427893765e-17
4,3507.6866784095796,3.189314296578651e-17
5,3509.4278060197857,1.1919121724601167e-17
6,3511.168933629993,1.0078675467353345e-17
7,3512.910061240199,2.4026483286839798e-17
8,3514.651188850405,2.5432448791441083e-17
9,3516.392316460612,1.696860937798417e-17
10,3518.1334440708183,3.1368181061835855e-17
11,3519.8745716810254,1.6596515414316995e-17
12,3521.6156992912324,2.0693597236573795e-17
13,3523.3568269014386,1.266340808642842e-17
14,3525.0979545116447,1.0807752459257585e-17
15,3526.839082121852,2.736451936359957e-17
16,3528.580209732058,2.3703727337988957e-17
17,3530.321337342265,3.4203604000434924e-17
18,3532.0624649524725,2.911545061649874e-17
19,3533.803592562678,1.3952369720564688e-17
20,3535.5447201728844,5.770835469643548e-18
21,3537.285847783092,2.0046341642140845e-17
22,3539.0269753932976,4.498508933934089e-17
23,3540.7681030035046,3.5870157867770005e-17
24,3542.5092306137117,2.797293221082824e-17
25,3544.2503582239174,2.9163437018194167e-17
26,3545.991485834124,2.3916569181404983e-17
27,3547.7326134443315,1.1181311359789595e-17
28,3549.473741054537,1.4236648536042012e-17
29,3551.214868664744,3.6350147616177375e-17
30,3552.9559962749513,3.942696832729903e-17
31,3554.697123885157,3.043464818356566e-17
32,3556.4382514953636,2.480289320775555e-17
33,3558.1793791055707,1.7177502261155865e-17
34,3559.9205067157764,8.072223160152868e-18
35,3561.661634325984,1.2206572777727632e-17
36,3563.402761936191,8.550929951430169e-18
37,3565.143889546397,1.6720423761354988e-17
38,3566.885017156604,2.3723094944851283e-17
39,3568.6261447668103,2.6611707251198728e-17
40,3570.3672723770173,1.956320198996088e-17
41,3572.1083999872235,2.8153025973793287e-17
42,3573.8495275974296,3.6286517574737346e-17
43,3575.5906552076367,2.3914122381153048e-17
44,3577.331782817844,1.2366523038415789e-17
45,3579.07291042805,1.0591971643125164e-17
46,3580.814038038256,2.089205937222119e-17
47,3582.5551656484636,1.7341542102792478e-17
48,3584.2962932586693,2.0423545927632383e-17
49,3586.037420868876,1.4300182624530985e-17
50,3587.7785484790834,1.8454091754870175e-17
51,3589.519676089289,1.765111444704045e-17
52,3591.260803699495,1.5672546398289134e-17
53,3593.0019313097027,2.2328650411821637e-17
54,3594.743058919909,1.4812424145021798e-17
55,3596.484186530116,1.1895711686085304e-17
56,3598.225314140322,1.2500954777206677e-17
57,3599.9664417505287,3.0659191323926854e-17
58,3601.707569360736,2.413232766366086e-17
59,3603.4486969709424,1.8036911484735184e-17
60,3605.1898245811494,2.862109439521255e-17
61,3606.930952191356,2.9242978705897266e-17
62,3608.6720798015613,1.2716085429377633e-17
63,3610.413207411769,1.2519944362529059e-17
64,3612.154335021975,2.1095653336388866e-17
65,3613.895462632182,1.2911649124158648e-17
66,3615.636590242388,1.936233275873095e-17
67,3617.377717852595,1.922086833037213e-17
68,3619.1188454628023,1.8939754307918437e-17
69,3620.859973073008,2.588572226042422e-17
70,3622.6011006832155,2.0693147250320563e-17
71,3624.3422282934216,9.848590216888045e-18
72,3626.0833559036278,1.654652392681674e-17
73,3627.8244835138344,2.0906655801310303e-17
74,3629.565611124042,1.4041465344342775e-17
75,3631.3067387342476,1.6154706668623847e-17
76,3633.047866344455,2.3983880176570873e-17
77,3634.7889939546612,1.302783656735907e-17
78,3636.5301215648683,5.7851196380514194e-18
79,3638.271249175073,2.7771626228234886e-17
80,3640.0123767852806,2.3313238531859834e-17
81,3641.753504395488,1.154967804761661e-17
82,3643.4946320056947,8.139266148800291e-18
83,3645.235759615901,1.9606799371326093e-17
84,3646.976887226107,1.6839330974409483e-17
85,3648.7180148363136,2.557785556259933e-17
86,3650.459142446521,2.330596761427549e-17
87,3652.2002700567273,2.08539660506519e-17
88,3653.9413976669325,1.5585770188948646e-17
89,3655.68252527714,1.1681634862014742e-17
90,3657.4236528873466,1.599846879452483e-17
