,x,y
0,3499.977539062503,4.507487483174984e-17
1,3501.7186694145225,2.833322561587674e-17
2,3503.4597997665437,-4.604911368155408e-19
3,3505.200930118564,1.7371112155330024e-17
4,3506.9420604705847,4.7168379626615395e-17
5,3508.6831908226036,4.386649630570788e-17
6,3510.4243211746248,5.574807561102772e-17
7,3512.165451526644,4.861977719918054e-17
8,3513.9065818786653,4.917517273222825e-17
9,3515.6477122306846,6.731748026189249e-17
10,3517.388842582706,5.813634456281532e-17
11,3519.129972934726,3.009915696200395e-17
12,3520.8711032867454,4.717371990465005e-17
13,3522.6122336387657,2.892278370822288e-17
14,3524.353363990787,4.326811715930946e-17
15,3526.0944943428062,6.442703326894638e-17
16,3527.8356246948274,6.431536388625172e-17
17,3529.5767550468477,5.5484443223639715e-17
18,3531.317885398868,3.959030341105375e-17
19,3533.0590157508873,3.9114009505623263e-17
20,3534.8001461029075,5.882829768882817e-17
21,3536.541276454928,5.236867223183418e-17
22,3538.282406806948,3.8100091215425164e-17
23,3540.0235371589692,3.632041874496223e-17
24,3541.7646675109886,6.73085003891626e-17
25,3543.50579786301,4.8481224446577907e-17
26,3545.246928215029,4.358510931365204e-17
27,3546.9880585670494,5.014346373983792e-17
28,3548.7291889190697,5.5341337668945585e-17
29,3550.470319271091,5.27878046482148e-17
30,3552.21144962311,6.5606592822447e-17
31,3553.9525799751314,5.619890227975892e-17
32,3555.6937103271516,4.5994878343921116e-17
33,3557.434840679172,3.782698926438465e-17
34,3559.1759710311926,2.454878994102416e-17
35,3560.9171013832124,3.050032632420237e-17
36,3562.6582317352318,5.966141414945687e-17
37,3564.399362087252,8.638538304466885e-17
38,3566.140492439273,6.519498774964062e-17
39,3567.8816227912926,6.12979744477808e-17
40,3569.6227531433124,6.53645862449936e-17
41,3571.363883495333,5.66883682092637e-17
42,3573.1050138473533,5.490812994726177e-17
43,3574.8461441993736,4.4091860009236726e-17
44,3576.587274551395,3.1614498904641896e-17
45,3578.328404903414,3.001861273139844e-17
46,3580.0695352554353,3.53528688911814e-17
47,3581.8106656074556,3.449384844248998e-17
48,3583.551795959476,7.385378867039262e-17
49,3585.292926311495,7.989141304864166e-17
50,3587.0340566635164,8.116506605118141e-17
51,3588.7751870155357,6.325164932317793e-17
52,3590.516317367557,5.0789243644058066e-17
53,3592.257447719577,4.0939166983609274e-17
54,3593.9985780715974,5.888305042793428e-17
55,3595.7397084236163,5.1317755807197797e-17
56,3597.480838775637,5.279813447970435e-17
57,3599.2219691276573,4.020839592581052e-17
58,3600.9630994796776,3.841538930387322e-17
59,3602.7042298316987,5.5498538381277606e-17
60,3604.445360183719,9.905462027287391e-17
61,3606.186490535738,8.170303785180627e-17
62,3607.9276208877595,5.230746086650525e-17
63,3609.668751239779,7.445487104303283e-17
64,3611.4098815918005,6.454938982515524e-17
65,3613.1510119438203,6.765738531920278e-17
66,3614.8921422958397,5.695294027382754e-17
67,3616.63327264786,5.414530398636537e-17
68,3618.374402999881,6.909794351702103e-17
69,3620.1155333519014,9.090548172346283e-17
70,3621.8566637039203,8.522484202781207e-17
