Mzams,Mzams_lower,Mzams_upper,Ni,Ni_lower,Ni_upper,E,E_lower,E_upper,R,R_lower,R_upper,K,K_lower,K_upper,Mix,Mix_lower,Mix_upper,S,S_lower,S_upper,T,T_lower,T_upper
9.0,0.0,0.0,0.02,0.0,0.0,1.2,0.0,0.0,934.0109236841587,240.69542494673124,196.23415671408213,20.421473047608085,9.192647883182767,10.191386020759179,3.3081225218642096,1.2411140258923599,0.8584276225160785,1.1085314080859674,0.17191200368628956,0.1555549400250178,-0.9616314639628657,7.023556688423462,8.143590347832847
