Mzams,Mzams_lower,Mzams_upper,Ni,Ni_lower,Ni_upper,E,E_lower,E_upper,R,R_lower,R_upper,K,K_lower,K_upper,Mix,Mix_lower,Mix_upper,S,S_lower,S_upper,T,T_lower,T_upper
9.0,0.0,0.0,0.02,0.0,0.0,1.2,0.0,0.0,964.5296971546368,169.76849067573949,189.79596426183434,26.058455356198383,10.870396281603503,10.52259215602125,3.1682555523460945,1.6349777763637459,2.017849259285523,1.1432870693113544,0.23903691826387274,0.306973597685561,-2.0041572330449546,7.477669306224206,5.03565830044192
