2008in 	0.027103255913  	0.00190448343968 	7.87999999989 	57.77   	2454825.6 	15.4528834816 	0.076452883772
2003hl 	0.00703828991935 	0.00235086755101 	12.8999999999 	61.7000000002 	2452867.0 	16.4040930658 	0.0926221240238
2001X 	0.00440197347927 	0.000464564207336 	13.05    	63.9    	51963.0 	15.1210649081 	0.0198749267156
1987A 	-0.0189139573233 	0.000361389525322 	3.46999999999 	34.5    	46849.8 	4.57092195456 	0.00729693515081
2013ai 	0.0209146141629 	0.000565976945245 	17.6065600002 	54.5118100001 	2456348.0 	16.7980272502 	0.021620483747
1999em 	0.0032296203061 	0.000385049949654 	5.43999999994 	55.23   	2451476.5 	13.8004583625 	0.0128142228096
lsq13dpa 	0.001111820387 	0.00112485578766 	5.5027999999 	54.3613999998 	2456642.7 	18.3132856083 	0.0325788584054
2014dw 	0.0291156760775 	0.000895859428442 	14.2300999998 	54.1206999999 	2456958.0 	15.5459656853 	0.0281757750249
2015W 	0.0247148976543 	0.000961298438601 	10.4260999998 	54.9317000001 	2457025.0 	16.4034980782 	0.0345886510042
asassn14kg 	0.022255010320 	0.00118226819804 	18.8390000002 	51.6834999998 	2456970.0 	15.6678135967 	0.0436492085634
asassn15lx 	0.020708119447 	0.00227595661377 	10.0271000001 	54.0852000001 	2457201.0 	16.1254633975 	0.0766952350615
lsq14gv 	0.023870777231 	0.00118756458309 	7.80200000014 	51.8478000001 	2456674.8 	17.7066952347 	0.0419854388788
1986L 	0.0208887675482 	0.00145647577126 	8.20000000019 	62.2999999998 	2446708.0 	13.534734594 	0.0503422710024
1991al 	0.0151434299002 	0.000757367014935 	15.27   	56.0600000001 	2448443.5 	16.3543896943 	0.0285366986801
1992ba 	0.00722513673531 	0.000683237931583 	16.27   	68.2999999998 	2448888.5 	15.1315012023 	0.028745792471
1999br 	0.000448199733226 	0.000618844014476 	7.0     	58.9900000002 	2451276.5 	17.5551563061 	0.0196498046524
1999cr 	0.01377305373   	0.00053209594017 	9.2799999998 	54.0499999998 	2451247.5 	17.9536579764 	0.0185784873303
2003bl 	0.00429783840741 	0.000537319003387 	2.0     	65.2000000002 	2452699.5 	18.8142905477 	0.0218947769179
2003bn 	0.0062799788653 	0.000660794064747 	10.1290000002 	70.1090000002 	2452694.5 	17.1326054382 	0.0296002909116
2003cx 	0.00702974838007 	0.00176377841633 	11.3999999999 	54.2999999998 	2452728.5 	19.3520140537 	0.0634091744962
2003E 	0.000996452957953 	0.000862325675465 	14.156   	67.1170000001 	2452634.5 	18.3789924286 	0.0374382751022
2003ef 	0.00827408070424 	0.000816123106166 	13.2000000002 	61.1000000001 	2452759.5 	17.3971763189 	0.033866810409
2003ej 	0.033792594725  	0.00162176651695 	7.10000000009  	51.0    	2452775.5 	16.4920550538 	0.0510103707501
2003hd 	0.0138066630855 	0.00133749719365 	9.29999999981 	51.2000000002 	2452857.5 	18.6531025376 	0.049976128966
2003hg 	0.0113069000261 	0.00110798466118 	6.20000000019 	64.1000000001 	2452865.5 	17.4258675621 	0.0453114564944
2004er 	0.0102826548701 	0.000474913019725 	10.0799999996 	77.0    	2453271.7 	16.9363907807 	0.0207905308005
2004fc 	0.00909540800504 	0.00045470108227 	7.22999999998 	69.1099999999 	2453293.5 	15.484318503 	0.0156307129637
2005dx 	0.0161243995922 	0.00100678617928 	10.0900000003 	51.0500000003 	2453615.8 	19.0291307224 	0.0253709879468
2005dz 	0.0113812670174 	0.000405162599532 	9.25999999978 	56.0600000001 	2453619.5 	17.8663969557 	0.0134561237206
2005J 	0.0143537649169 	0.000464835610455 	7.07999999961 	64.0499999998 	2453382.7 	16.6333280338 	0.0171156574696
2005Z 	0.0181982272475 	0.000458512524221 	8.04000000004 	55.9299999997 	2453396.7 	17.3477437719 	0.0127887065211
2006ai 	0.0284739851348 	0.00144391024631 	5.0     	53.6900000004 	2453781.8 	16.1344343712 	0.0413553894298
2006bl 	0.0259541488364 	0.00063029788002 	9.01000000024 	66.8500000001 	2453823.8 	17.3552351848 	0.0204678418928
2006ee 	0.00259184750352 	0.000776915740483 	18.0800000001 	63.9900000002 	2453961.8 	17.760812331 	0.0289387351309
2006qr 	0.0140444698372 	0.000446348262236 	9.0     	64.9200000004 	2454062.8 	18.0420209195 	0.0177151766152
2006Y 	0.0499623335038 	0.00525186935973 	9.0     	32.0699999998 	2453766.5 	17.6835441001 	0.104723251011
2008aw 	0.0285005955348 	0.00149313052828 	13.0899999999 	45.0899999999 	2454517.7 	15.3045793901 	0.0461171712905
2008gr 	0.0198878885773 	0.000267662369114 	4.04999999981 	58.0800000001 	2454766.5 	16.767242208 	0.00717320867097
2008if 	0.0305991960136 	0.0011579893107 	11.0    	47.9700000002 	2454807.8 	15.3841751827 	0.0330447768307
2008K 	0.0278337341529 	0.000916917609305 	7.06999999983 	61.0699999998 	2454477.7 	17.7029650313 	0.0328093370288
2008M 	0.0121749860313 	0.00134029839989 	13.0099999998 	55.8399999999 	2454471.7 	15.9107501819 	0.0437107606075
2009N 	0.00322325165681 	0.000386550683905 	13.0899999999 	71.0599999996 	2454846.7 	16.2758527854 	0.0157629717322
2002gw 	0.0034693042677 	0.000655208493562 	8.29999999981 	56.2999999998 	2452559.5 	17.2869297818 	0.0177608734462
2003iq 	0.00804800063333 	0.000828934211608 	9.20000000019 	48.1000000001 	2452919.5 	15.8520519809 	0.0282648739055
2003T 	0.00873531368321 	0.000972756626792 	14.2000000002 	56.2000000002 	2452654.5 	18.7897494536 	0.031140651303
2004fx 	0.000707388060626 	0.000707080436603 	18.3599999999 	59.21   	2453303.5 	17.5260437873 	0.0237758333824
2005an 	0.0259165793954 	0.00121550697078 	8.05999999959 	48.0099999998 	2453428.7 	16.2462960052 	0.0386336507264
2005lw 	0.0160091659065 	0.00173916265304 	5.02000000002 	55.9900000002 	2453716.8 	18.1113764095 	0.0469116781733
2007U 	0.022532515536  	0.00230012198216 	9.0299999998 	50.9399999999 	2454134.6 	17.1284135336 	0.0694287010119
2007W 	0.00300579831899 	0.000571466103398 	11.0    	70.9300000002 	2454136.8 	17.5546990116 	0.0228783141082
2002hj 	0.016629485203  	0.00102592271393 	23.2000000002 	53.2000000002 	2452562.5 	17.9109004867 	0.0383818515058
2003cn 	0.0150743673786 	0.00117754871509 	14.3999999999 	45.2000000002 	2452719.5 	18.1051758055 	0.0359457508663
2003fb 	0.00602118094946 	0.00181429478395 	21.2999999998 	66.1000000001 	2452776.5 	19.3043360636 	0.0901372555909
2007ld 	0.0196100923647 	0.00151761830813 	6.0     	48.04   	2454377.5 	17.8566746419 	0.0405995741895
2007P 	0.0244236027218 	0.00112355528625 	10.0099999998 	60.9199999999 	2454118.7 	18.0563376401 	0.0411673465758
2008bk 	0.000712161551409 	0.000411000774094 	41.1000000001 	86.0    	2454542.8 	12.8097936891 	0.0260671339596
2003B 	0.006189022098  	0.000466119686401 	29.2000000002 	56.1000000001 	2452616.5 	15.6489957451 	0.0210677848186
2003ci 	0.0217162574182 	0.00110582470772 	22.2000000002 	53.2000000002 	2452711.5 	18.4288070135 	0.0432361433978
2003ib 	0.0177088453905 	0.000664851301037 	15.0    	61.1000000001 	2452890.5 	17.7158165097 	0.0208104526067
2003ip 	0.021027712454  	0.000786927597376 	19.2000000002 	63.1000000001 	2452896.5 	16.2427979748 	0.0381459611841
2004ej 	0.0120158819684 	0.00132501106317 	39.0    	62.9399999999 	2453224.9 	16.2113953825 	0.0657922744866
2005dk 	0.0180697400697 	0.00073790418575 	26.02   	64.0    	2453599.5 	16.1889966543 	0.0335764565326
2005dn 	0.0159770487779 	0.000325785627802 	24.0600000001 	61.0499999998 	2453601.5 	15.6097459385 	0.0140176569882
2005dt 	0.00708726595553 	0.00113230561524 	20.04   	69.9399999999 	2453605.6 	18.5911965823 	0.0483118783259
2005dw 	0.0158426784248 	0.00109193169919 	22.02   	58.98   	2453603.6 	17.4506496056 	0.0426821382394
2005me 	0.0236165774067 	0.00123053932246 	15.0099999998 	53.7999999998 	2453721.6 	17.6766712576 	0.0431068394317
2006be 	0.00815355063298 	0.00044325092915 	18.0100000002 	56.9200000004 	2453805.8 	15.934342391 	0.0163896004864
2006iw 	0.0117696363463 	0.000767957734898 	8.04000000004 	64.9899999998 	2454010.6 	18.5241487817 	0.0243894885637
2007aa 	-0.00110376104862 	0.000653658340174 	18.0899999999 	50.02    	2454135.7 	15.7443139738 	0.0218366598793
2007av 	0.00918874594462 	inf             	7.05999999959 	60.8499999996 	2454175.7 	16.3001782791 	inf
2007hm 	0.0140994960058 	0.000491248444622 	14.04   	52.9099999997 	2454335.6 	18.4971575273 	0.0180189610849
2007il 	0.00412216641676 	0.00114392436894 	29.02    	60.0    	2454349.7 	17.883559753 	0.0534729421315
2007oc 	0.0192194687959 	0.00114359632116 	21.0099999998 	57.0699999998 	2454388.5 	14.3132019378 	0.0447493075497
2007sq 	0.0156339075717 	0.00167774654979 	32.02   	64.9100000001 	2454421.8 	18.8519178688 	0.0745149167149
2007X 	0.0183288883828 	0.00116886557508 	10.0500000003 	54.0300000003 	2454143.8 	15.1916779281 	0.0353553300825
2008bh 	0.0187542359052 	0.00118494688981 	8.04000000004 	54.02   	2454543.5 	17.9086543601 	0.0370085754984
2008bp 	0.0301300686169 	0.00162280208546 	11.0499999998 	40.9699999997 	2454551.6 	18.9163971421 	0.041238380172
2008br 	0.00409292400952 	0.000754321884098 	11.0600000001 	60.9299999997 	2454555.6 	18.2463044404 	0.0227374862768
2008gi 	0.0364409193442 	0.00329747447425 	14.02    	50.98   	2454742.7 	17.2723501702 	0.11354720126
2008il 	0.00985643371231 	0.00103120231239 	5.02000000002 	41.9399999999 	2454825.6 	18.0230610928 	0.0240633720262
2008W 	0.0109052596292 	0.00131546113404 	23.0799999996 	62.8499999996 	2454485.7 	18.0544575072 	0.0548744558849
2009ao 	0.00125778943573 	0.000949874433037 	8.0299999998 	37.9199999999 	2454890.6 	17.7825098631 	0.0254324943038
2009au 	0.0274987958785 	0.00103926832793 	11.21   	50.1400000001 	2454897.5 	16.6473138398 	0.0345275409193
2009bu 	0.00496683518672 	0.00114360365052 	20.0100000002 	52.02   	2454907.9 	17.2683486415 	0.038752742277
2009bz 	0.00574599182656 	0.0003542382857 	12.0300000003 	48.9100000001 	2454915.8 	16.9088681853 	0.0112545828775
2009dd 	0.0183865258803 	0.00206918413554 	11.17   	46.08   	54925.5 	14.5788339814 	0.0488754403895
2010id 	0.00560482165503 	0.00138071172615 	4.00999999999 	79.82   	55452.3 	18.8280881601 	0.0498699362568
2004dj 	0.00307526619807 	0.000853837841224 	33.31   	68.56   	53187.0 	11.8567432429 	0.0462698409026
2007ab 	0.0285807439299 	0.00205330796189 	35.0600000001 	56.1200000001 	2454123.8 	17.668891465 	0.0878579705531
2007it 	0.0083025023128 	0.000581983120543 	14.2000000002 	79.1000000001 	2452654.5 	18.7997666081 	0.0238458129337
1990E 	-0.00820286214449 	0.00128457045069 	7.6 	        27.3 	        47932.0 	15.7326859537 	0.0221755289843
2015aq 	0.0130683908573 	0.00048207482296 	0.989800000098 	40.8763000001 	2457293.0 	15.808317577 	0.0138705062201
2015an 	0.0162139842206 	0.000725680835878 	7.59230000013 	87.8708000001 	2457279.2788 	15.3812688649 	0.0385492914312
2015bc 	0.0127044239256 	0.0010635473917 	0.498000000138 	84.2862 	2457364.0 	18.2930728159 	0.0539971981109
2016aai	0.0101886331964 	0.0019638352069 	40.557   	69.8122 	2457367.0 	16.5313662275 	0.114671561702
2018is	0.0127667120100491	0.0007445325281574	2458168.1581	2458240		0.0     	0.0 		0.0
