wavelength,flux
4263.589004,-8.671567295e-17
4264.853068,2.802761547e-17
4266.117132,1.591538512e-16
4267.381196,2.35400541e-16
4268.64526,2.140226603e-16
4269.909324,6.758555957e-17
4271.173387,-3.810881632e-17
4272.437451,-3.29937167e-17
4273.701515,9.963100634e-17
4274.965579,2.716017763e-16
4276.229643,1.923166866e-16
4277.493707,2.236689593e-17
4278.757771,4.629077078e-17
4280.021835,1.589814006e-16
4281.285899,2.142324333e-16
4282.549963,2.645210838e-16
4283.814027,1.547379773e-16
4285.078091,8.346890964e-17
4286.342155,1.89971795e-16
4287.606219,2.84006812e-16
4288.870283,1.868419421e-16
4290.134347,1.444240806e-17
4291.398411,-1.44138389e-17
4292.662475,1.142170196e-16
4293.926539,1.830280042e-16
4295.190603,6.289341394e-17
4296.454667,-1.179868092e-18
4297.718731,9.110963652e-17
4298.982795,1.106283858e-16
4300.246859,-5.396970926e-18
4301.510923,-7.112497277e-17
4302.774987,-1.645343633e-16
4304.039051,-1.554484129e-16
4305.303115,7.441916496e-18
4306.567179,5.829694995e-17
4307.831243,1.655631377e-16
4309.095307,3.183122023e-16
4310.359371,2.212417236e-16
4311.623435,1.033210127e-16
4312.887499,1.287919552e-16
4314.151563,1.970883011e-16
4315.415627,2.296372759e-16
4316.679691,2.28175297e-16
4317.943755,2.99501374e-16
4319.207819,3.265645266e-16
4320.471883,1.470465872e-16
4321.735947,-3.345885028e-17
4323.000011,-6.856862733e-17
4324.264075,4.190604517e-17
4325.528139,1.189341593e-16
4326.792203,1.345302477e-17
4328.056267,-1.245816721e-16
4329.320331,-1.373911925e-16
4330.584395,-3.106936041e-17
4331.848459,1.686404482e-16
4333.112523,2.84421117e-16
4334.376587,1.842238427e-16
4335.640651,1.00470052e-16
4336.904715,1.850245403e-16
4338.168779,2.580990388e-16
4339.432843,1.767619059e-16
4340.696907,1.186236688e-16
4341.960971,1.83788203e-16
4343.225035,1.30616795e-16
4344.489099,1.919201826e-16
4345.753163,1.60260513e-16
4347.017227,-4.052345909e-17
4348.281291,-1.626685218e-16
4349.545355,-4.465361491e-17
4350.809419,1.711361778e-16
4352.073483,2.564273663e-16
4353.337547,1.763218723e-16
4354.601611,1.254155628e-16
4355.865675,1.120674485e-16
4357.129739,3.832141166e-17
4358.393803,3.691308704e-17
4359.657867,1.678255495e-16
4360.921931,2.649858666e-16
4362.185995,2.54790634e-16
4363.450059,1.56411185e-16
4364.714123,1.714169692e-16
4365.978187,1.726863937e-16
4367.242251,1.13341889e-16
4368.506315,1.101987747e-16
4369.770379,1.748418675e-16
4371.034443,2.231297071e-16
4372.298507,2.272430844e-16
4373.562571,1.208408834e-16
4374.826635,-8.199530392e-18
4376.090699,-8.490522606e-17
4377.354763,-5.819355899e-17
4378.618827,6.726244959e-17
4379.882891,1.850765269e-16
4381.146955,1.878011407e-16
4382.411019,1.453220811e-16
4383.675083,2.08550126e-16
4384.939147,2.515639149e-16
4386.203211,2.403447518e-16
4387.467275,1.841179636e-16
4388.731339,8.390703082e-17
4389.995402,-4.724913562e-18
4391.259466,2.08301813e-17
4392.52353,1.673953362e-16
4393.787594,2.767079556e-16
4395.051658,2.461908408e-16
4396.315722,1.640929135e-16
4397.579786,9.077656066e-17
4398.84385,4.743353403e-17
4400.107914,8.058923585e-17
4401.371978,1.721901912e-16
4402.636042,1.807945901e-16
4403.900106,8.205574766e-17
4405.16417,1.332556071e-16
4406.428234,2.410761382e-16
4407.692298,2.341905809e-16
4408.956362,1.400571096e-16
4410.220426,7.591525511e-17
4411.48449,7.016963872e-17
4412.748554,7.058766933e-17
4414.012618,6.390406322e-17
4415.276682,1.176763948e-16
4416.540746,1.118121607e-16
4417.80481,4.996366776e-17
4419.068874,6.951693366e-17
4420.332938,1.145057916e-16
4421.597002,8.769226224e-17
4422.861066,1.108001681e-16
4424.12513,9.341379774e-17
4425.389194,4.651946967e-17
4426.653258,6.292286157e-17
4427.917322,8.156941179e-17
4429.181386,9.946928922e-17
4430.44545,1.806409992e-16
4431.709514,2.477243145e-16
4432.973578,1.947972358e-16
4434.237642,1.303350904e-16
4435.501706,1.164800534e-16
4436.76577,1.51379399e-16
4438.029834,1.721171214e-16
4439.293898,5.641439276e-17
4440.557962,-8.526823261e-17
4441.822026,3.230834793e-17
4443.08609,2.878256336e-16
4444.350154,2.543084075e-16
4445.614218,1.171428434e-16
4446.878282,6.366506758e-17
4448.142346,1.175454355e-16
4449.40641,1.460454208e-16
4450.670474,5.50922405e-17
4451.934538,-6.005736235e-17
4453.198602,-8.183899326e-17
4454.462666,-3.271070181e-17
4455.72673,7.817581399e-17
4456.990794,1.675055961e-16
4458.254858,9.927515324e-17
4459.518922,3.285348642e-17
4460.782986,6.734754993e-17
4462.04705,7.898455178e-17
4463.311114,1.256117038e-16
4464.575178,1.564904223e-16
4465.839242,2.058031717e-16
4467.103306,2.613813179e-16
4468.36737,2.375702953e-16
4469.631434,1.625790274e-16
4470.895498,1.30095658e-16
4472.159562,1.139622612e-16
4473.423626,7.038296529e-17
4474.68769,1.226259524e-16
4475.951754,2.228673651e-16
4477.215818,2.003575572e-16
4478.479882,1.93007839e-16
4479.743946,2.750186278e-16
4481.00801,3.063309742e-16
4482.272074,2.169284995e-16
4483.536138,1.032118447e-16
4484.800202,1.108396544e-16
4486.064266,1.10437049e-16
4487.32833,1.116066493e-16
4488.592394,1.001962288e-16
4489.856458,3.478369253e-17
4491.120522,-1.207287309e-17
4492.384586,-2.08733837e-18
4493.64865,-6.592014721e-17
4494.912714,-1.494960212e-16
4496.176778,-7.569547653e-17
4497.440842,1.392289628e-16
4498.704906,2.313885695e-16
4499.96897,8.525438892e-17
4501.233034,-1.160329259e-16
4502.497098,-1.570708516e-16
4503.761162,-2.074111876e-17
4505.025226,1.584665104e-16
4506.28929,2.311979606e-16
4507.553354,1.398904823e-16
4508.817418,9.308226375e-17
4510.081481,1.433327845e-16
4511.345545,1.735949291e-16
4512.609609,1.45598108e-16
4513.873673,5.049687169e-17
4515.137737,2.767793479e-17
4516.401801,1.716356096e-16
4517.665865,2.399120238e-16
4518.929929,1.117048125e-16
4520.193993,-9.588254144e-17
4521.458057,-1.466402894e-16
4522.722121,2.246525598e-17
4523.986185,1.394523016e-16
4525.250249,1.683205609e-16
4526.514313,2.967150061e-16
4527.778377,3.057178546e-16
4529.042441,1.475339621e-16
4530.306505,2.880816295e-17
4531.570569,6.415386514e-17
4532.834633,1.867376776e-16
4534.098697,2.911865809e-16
4535.362761,3.089804138e-16
4536.626825,1.93164249e-16
4537.890889,8.430743917e-17
4539.154953,1.827771766e-16
4540.419017,3.251538991e-16
4541.683081,2.387940197e-16
4542.947145,9.370710937e-17
4544.211209,1.824393825e-16
4545.475273,2.318447761e-16
4546.739337,1.099473846e-16
4548.003401,8.592895802e-17
4549.267465,1.982875542e-16
4550.531529,2.922955588e-16
4551.795593,3.185767148e-16
4553.059657,3.190515561e-16
4554.323721,3.329284969e-16
4555.587785,3.69715826e-16
4556.851849,3.368822879e-16
4558.115913,2.348797481e-16
4559.379977,1.039030104e-16
4560.644041,7.879179223e-17
4561.908105,1.822549808e-16
4563.172169,1.992356091e-16
4564.436233,9.056969933e-17
4565.700297,1.190035101e-16
4566.964361,2.098389793e-16
4568.228425,2.773638503e-16
4569.492489,3.302543874e-16
4570.756553,2.940199591e-16
4572.020617,2.146062527e-16
4573.284681,2.450151061e-16
4574.548745,2.54254118e-16
4575.812809,2.180720072e-16
4577.076873,1.779953844e-16
4578.340937,1.563713612e-16
4579.605001,1.430495843e-16
4580.869065,1.523990678e-16
4582.133129,1.415229927e-16
4583.397193,8.384007551e-17
4584.661257,1.063908917e-16
4585.925321,1.244747209e-16
4587.189385,1.289803406e-16
4588.453449,2.223194671e-16
4589.717513,2.918178322e-16
4590.981577,2.196736935e-16
4592.245641,1.621493832e-16
4593.509705,2.535962381e-16
4594.773769,2.969122325e-16
4596.037833,2.239699638e-16
4597.301897,1.411866413e-16
4598.565961,1.110689819e-16
4599.830025,1.394991002e-16
4601.094089,1.706721626e-16
4602.358153,2.062124209e-16
4603.622217,2.683426053e-16
4604.886281,2.370287236e-16
4606.150345,1.738852762e-16
4607.414409,1.343002899e-16
4608.678473,1.286240442e-16
4609.942537,1.150158113e-16
4611.206601,1.716747716e-16
4612.470665,2.838247529e-16
4613.734729,2.541007786e-16
4614.998793,1.415182547e-16
4616.262857,1.062349252e-16
4617.526921,1.413720091e-16
4618.790985,1.216702742e-16
4620.055049,-2.629052129e-17
4621.319113,-1.119930022e-16
4622.583177,-1.040190622e-17
4623.847241,8.41951279e-17
4625.111305,9.865457588e-17
4626.375369,1.372914014e-16
4627.639433,1.480368879e-16
4628.903496,6.535987462e-17
4630.16756,-2.254419714e-17
4631.431624,-2.183952859e-18
4632.695688,1.176219067e-16
4633.959752,2.282174105e-16
4635.223816,2.213896499e-16
4636.48788,1.179144507e-16
4637.751944,1.384834282e-16
4639.016008,2.058888014e-16
4640.280072,2.218353481e-16
4641.544136,2.342912984e-16
4642.8082,2.205674589e-16
4644.072264,1.282730284e-16
4645.336328,1.104949583e-16
4646.600392,1.647624666e-16
4647.864456,2.145157393e-16
4649.12852,2.248843094e-16
4650.392584,1.852944659e-16
4651.656648,1.181961951e-16
4652.920712,6.655485282e-17
4654.184776,5.067799778e-17
4655.44884,6.522805512e-17
4656.712904,7.611035062e-17
4657.976968,6.137692718e-17
4659.241032,2.460686298e-17
4660.505096,2.776432388e-17
4661.76916,1.324959376e-16
4663.033224,2.687841477e-16
4664.297288,2.718266635e-16
4665.561352,1.510274965e-16
4666.825416,1.393176366e-16
4668.08948,2.440412829e-16
4669.353544,3.045076828e-16
4670.617608,1.857436712e-16
4671.881672,-3.591320021e-18
4673.145736,-4.668675868e-17
4674.4098,5.56909803e-17
4675.673864,1.175594116e-16
4676.937928,5.642436524e-17
4678.201992,2.8015623e-18
4679.466056,2.726150394e-17
4680.73012,1.135692247e-16
4681.994184,1.756488782e-16
4683.258248,1.322002305e-16
4684.522312,1.90949731e-17
4685.786376,-4.56075229e-17
4687.05044,2.563664742e-18
4688.314504,7.821444663e-17
4689.578568,1.154199652e-16
4690.842632,1.549295523e-16
4692.106696,1.846817169e-16
4693.37076,1.90556711e-16
4694.634824,2.230162311e-16
4695.898888,2.163412542e-16
4697.162952,1.94814653e-16
4698.427016,1.902221197e-16
4699.69108,1.33353585e-16
4700.955144,1.327039372e-16
4702.219208,1.842158885e-16
4703.483272,1.285064389e-16
4704.747336,3.0860001e-17
4706.0114,4.086512108e-17
4707.275464,9.546372997e-17
4708.539528,1.494159104e-16
4709.803592,2.002794581e-16
4711.067656,2.218458698e-16
4712.33172,2.318166123e-16
4713.595784,2.766107586e-16
4714.859848,2.731420792e-16
4716.123912,1.062228748e-16
4717.387976,-7.931280683e-18
4718.65204,-4.581338582e-18
4719.916104,1.98572101e-17
4721.180168,2.417901539e-17
4722.444232,3.878007669e-17
4723.708296,9.663545447e-17
4724.97236,1.90018276e-16
4726.236424,2.359512183e-16
4727.500488,1.903787017e-16
4728.764552,1.078561727e-16
4730.028616,9.929423134e-17
4731.29268,1.36707531e-16
4732.556744,1.921914846e-16
4733.820808,2.407265519e-16
4735.084872,2.009353395e-16
4736.348936,1.678625675e-16
4737.613,1.751165974e-16
4738.877064,1.267844342e-16
4740.141128,1.364546123e-16
4741.405192,1.74872096e-16
4742.669256,1.37121386e-16
4743.93332,1.07204136e-16
4745.197384,1.717742848e-16
4746.461448,2.129337862e-16
4747.725512,1.821210172e-16
4748.989575,1.024477615e-16
4750.253639,5.352264213e-17
4751.517703,8.116979752e-17
4752.781767,1.707280667e-16
4754.045831,2.057421721e-16
4755.309895,9.593196052e-17
4756.573959,2.15255391e-17
4757.838023,5.722321658e-17
4759.102087,6.863784581e-17
4760.366151,6.213709293e-17
4761.630215,7.109310315e-17
4762.894279,1.172983799e-16
4764.158343,1.978848033e-16
4765.422407,1.863824532e-16
4766.686471,2.009967825e-17
4767.950535,-3.506334906e-17
4769.214599,6.584756708e-17
4770.478663,1.206948232e-16
4771.742727,1.427794338e-16
4773.006791,1.65511482e-16
4774.270855,1.203105614e-16
4775.534919,9.372279933e-17
4776.798983,1.423558114e-16
4778.063047,1.29863743e-16
4779.327111,5.588577802e-17
4780.591175,-3.864705612e-17
4781.855239,-9.898460109e-17
4783.119303,-7.471489031e-17
4784.383367,1.854330484e-17
4785.647431,1.0445159e-16
4786.911495,1.307379605e-16
4788.175559,1.024522282e-16
4789.439623,6.103804121e-17
4790.703687,3.895588235e-17
4791.967751,6.121779749e-17
4793.231815,5.502368046e-17
4794.495879,-5.282128561e-17
4795.759943,-1.372579039e-16
4797.024007,-5.994644735e-17
4798.288071,6.479948954e-17
4799.552135,1.807142808e-16
4800.816199,1.303308817e-16
4802.080263,-8.163589395e-18
4803.344327,-6.006704781e-18
4804.608391,5.831314946e-17
4805.872455,-1.69579586e-17
4807.136519,-2.437028436e-17
4808.400583,3.443624689e-17
4809.664647,5.347717697e-17
4810.928711,2.420252883e-17
4812.192775,5.17067226e-17
4813.456839,1.002857628e-16
4814.720903,8.359228528e-17
4815.984967,5.942305378e-17
4817.249031,-1.733912839e-17
4818.513095,-4.774191027e-17
4819.777159,-1.930088813e-17
4821.041223,6.36848525e-19
4822.305287,1.751249056e-17
4823.569351,4.127353655e-17
4824.833415,5.081104482e-17
4826.097479,4.183198603e-17
4827.361543,-1.567811498e-17
4828.625607,1.619845129e-17
4829.889671,5.232433204e-17
4831.153735,5.316893639e-18
4832.417799,-7.487286195e-17
4833.681863,-7.490688885e-17
4834.945927,2.731857238e-18
4836.209991,4.842140605e-17
4837.474055,7.93473532e-17
4838.738119,6.442850896e-17
4840.002183,-2.072167464e-18
4841.266247,-3.673582885e-17
4842.530311,2.844708868e-17
4843.794375,7.949712583e-17
4845.058439,6.452703196e-18
4846.322503,-5.880632115e-17
4847.586567,-3.364145206e-17
4848.850631,1.51784069e-17
4850.114695,1.296332177e-16
4851.378759,2.053199394e-16
4852.642823,1.29452535e-16
4853.906887,7.700512181e-17
4855.170951,1.393713305e-16
4856.435015,9.167448838e-17
4857.699079,7.939492601e-17
4858.963143,1.334392544e-16
4860.227207,1.38592047e-16
4861.491271,1.484525428e-16
4862.755335,1.772647391e-16
4864.019399,2.105445445e-16
4865.283463,2.289147303e-16
4866.547527,1.756620204e-16
4867.81159,1.949927152e-16
4869.075654,1.840682004e-16
4870.339718,1.442983888e-16
4871.603782,1.825168728e-16
4872.867846,2.100430348e-16
4874.13191,1.604638935e-16
4875.395974,1.438642315e-16
4876.660038,1.443806437e-16
4877.924102,5.779839165e-17
4879.188166,8.431948292e-18
4880.45223,9.262732765e-17
4881.716294,2.074119255e-16
4882.980358,1.89277056e-16
4884.244422,1.322269253e-16
4885.508486,1.668547571e-16
4886.77255,1.485762758e-16
4888.036614,1.317343094e-16
4889.300678,1.903345898e-16
4890.564742,2.671489505e-16
4891.828806,2.496612671e-16
4893.09287,1.79521751e-16
4894.356934,1.337430745e-16
4895.620998,1.207734384e-16
4896.885062,1.691459151e-16
4898.149126,2.26643385e-16
4899.41319,2.199423221e-16
4900.677254,1.78454066e-16
4901.941318,1.168439467e-16
4903.205382,1.177834783e-16
4904.469446,1.771400929e-16
4905.73351,1.632160227e-16
4906.997574,1.114175227e-16
4908.261638,1.663020416e-16
4909.525702,2.56335278e-16
4910.789766,2.301273904e-16
4912.05383,1.617215125e-16
4913.317894,1.717559015e-16
4914.581958,1.988313229e-16
4915.846022,1.794994767e-16
4917.110086,1.953112128e-16
4918.37415,1.879030494e-16
4919.638214,1.518728089e-16
4920.902278,1.439774957e-16
4922.166342,1.312388878e-16
4923.430406,1.197917801e-16
4924.69447,1.161148234e-16
4925.958534,1.155412894e-16
4927.222598,1.776275207e-16
4928.486662,2.023575475e-16
4929.750726,1.334983085e-16
4931.01479,1.575060545e-16
4932.278854,2.686689512e-16
4933.542918,2.944582721e-16
4934.806982,2.609091235e-16
4936.071046,2.59941759e-16
4937.33511,1.586367243e-16
4938.599174,3.193983235e-17
4939.863238,1.344753345e-16
4941.127302,2.651048483e-16
4942.391366,2.430217994e-16
4943.65543,1.703301995e-16
4944.919494,1.235224309e-16
4946.183558,9.046513709e-17
4947.447622,1.214236553e-16
4948.711686,9.53177359e-17
4949.97575,8.919200025e-17
4951.239814,1.474276197e-16
4952.503878,1.32015445e-16
4953.767942,9.514182436e-17
4955.032006,1.603054587e-16
4956.29607,2.183345212e-16
4957.560134,1.79759132e-16
4958.824198,1.595693738e-16
4960.088262,9.319822786e-17
4961.352326,-4.403790136e-17
4962.61639,-5.706161857e-17
4963.880454,4.351176486e-17
4965.144518,9.116992806e-17
4966.408582,6.548372011e-17
4967.672646,2.24044731e-17
4968.93671,7.015916992e-17
4970.200774,1.76015617e-16
4971.464838,1.673976523e-16
4972.728902,7.513518408e-17
4973.992966,6.029115668e-17
4975.25703,1.274490374e-16
4976.521094,1.61000833e-16
4977.785158,1.532100357e-16
4979.049222,1.18548177e-16
4980.313286,3.082488884e-17
4981.57735,3.245515264e-17
4982.841414,8.148427836e-17
4984.105478,8.181035296e-17
4985.369542,9.837528661e-17
4986.633606,1.789724502e-16
4987.897669,1.888631083e-16
4989.161733,7.645410703e-17
4990.425797,3.709154794e-18
4991.689861,2.440882436e-17
4992.953925,9.610573462e-17
4994.217989,1.821998574e-16
4995.482053,1.967857383e-16
4996.746117,1.16522683e-16
4998.010181,1.07793843e-16
4999.274245,1.562534516e-16
5000.538309,1.808825095e-16
5001.802373,2.164269501e-16
5003.066437,1.924706084e-16
5004.330501,1.748310017e-16
5005.594565,2.405500249e-16
5006.858629,2.262338181e-16
5008.122693,8.322572516e-17
5009.386757,5.520740389e-17
5010.650821,1.193364735e-16
5011.914885,6.97931789e-17
5013.178949,2.192326574e-17
5014.443013,6.865326445e-17
5015.707077,1.052072757e-16
5016.971141,1.113825694e-16
5018.235205,1.480171811e-16
5019.499269,1.592361722e-16
5020.763333,1.221151518e-16
5022.027397,1.299774175e-16
5023.291461,1.879373807e-16
5024.555525,2.408145639e-16
5025.819589,2.779911046e-16
5027.083653,3.164726055e-16
5028.347717,3.2901404e-16
5029.611781,2.420274886e-16
5030.875845,1.348410278e-16
5032.139909,1.447162011e-16
5033.403973,2.153349393e-16
5034.668037,2.092915445e-16
5035.932101,1.432700379e-16
5037.196165,1.306612246e-16
5038.460229,1.599669764e-16
5039.724293,1.540154052e-16
5040.988357,1.339399303e-16
5042.252421,1.611773335e-16
5043.516485,1.575089926e-16
5044.780549,9.130219093e-17
5046.044613,6.500017017e-17
5047.308677,9.658138995e-17
5048.572741,8.218421874e-17
5049.836805,7.729585264e-17
5051.100869,1.015664634e-16
5052.364933,1.409795152e-16
5053.628997,1.412068906e-16
5054.893061,1.215593394e-16
5056.157125,1.444799715e-16
5057.421189,2.003867269e-16
5058.685253,2.400564959e-16
5059.949317,2.222110998e-16
5061.213381,1.659425423e-16
5062.477445,1.383363886e-16
5063.741509,1.127847927e-16
5065.005573,9.722305049e-17
5066.269637,1.100877009e-16
5067.533701,1.086866223e-16
5068.797765,1.144510521e-16
5070.061829,1.104617916e-16
5071.325893,5.798217133e-17
5072.589957,9.680037443e-17
5073.854021,1.232841235e-16
5075.118085,9.017611356e-17
5076.382149,1.185647603e-16
5077.646213,1.834438577e-16
5078.910277,1.930640476e-16
5080.174341,1.805315864e-16
5081.438405,1.616978617e-16
5082.702469,9.586797645e-17
5083.966533,1.512122887e-17
5085.230597,3.776005712e-17
5086.494661,1.48324535e-16
5087.758725,1.612959049e-16
5089.022789,7.022813031e-17
5090.286853,1.162014457e-16
5091.550917,2.560614481e-16
5092.814981,2.826117223e-16
5094.079045,1.414715752e-16
5095.343109,6.415902013e-17
5096.607173,1.079877341e-16
5097.871237,9.102811621e-17
5099.135301,1.312779704e-16
5100.399365,1.996363086e-16
5101.663429,2.259824082e-16
5102.927493,1.534382052e-16
5104.191557,4.393365345e-17
5105.455621,9.86063893e-18
5106.719685,8.982730804e-17
5107.983748,2.084164271e-16
5109.247812,2.364687555e-16
5110.511876,1.522101398e-16
5111.77594,7.608607121e-17
5113.040004,7.798202211e-17
5114.304068,1.004746909e-16
5115.568132,9.844456464e-17
5116.832196,1.227558528e-16
5118.09626,2.080236288e-16
5119.360324,2.731634139e-16
5120.624388,2.446269798e-16
5121.888452,1.574939181e-16
5123.152516,1.179055569e-16
5124.41658,1.629081924e-16
5125.680644,2.116237174e-16
5126.944708,1.955110464e-16
5128.208772,1.572082033e-16
5129.472836,1.475510483e-16
5130.7369,1.50621106e-16
5132.000964,1.858483328e-16
5133.265028,1.500615878e-16
5134.529092,1.294262241e-16
5135.793156,1.271638652e-16
5137.05722,1.147087751e-16
5138.321284,1.977982206e-16
5139.585348,2.412100488e-16
5140.849412,1.975897447e-16
5142.113476,1.438252283e-16
5143.37754,1.671513245e-16
5144.641604,2.346155797e-16
5145.905668,1.856534755e-16
5147.169732,3.752570031e-17
5148.433796,1.32961723e-17
5149.69786,8.570489795e-17
5150.961924,1.223977432e-16
5152.225988,1.445479459e-16
5153.490052,1.704607484e-16
5154.754116,1.692846961e-16
5156.01818,1.384750373e-16
5157.282244,1.1043333e-16
5158.546308,1.078668864e-16
5159.810372,1.357280433e-16
5161.074436,1.586008578e-16
5162.3385,1.822872077e-16
5163.602564,2.375327877e-16
5164.866628,2.885126038e-16
