wavelength,flux
3733.476855,2.716755857e-14
3734.741554,2.63840497e-14
3736.006254,2.518435798e-14
3737.270953,2.586711735e-14
3738.535652,2.652107422e-14
3739.800351,2.625842116e-14
3741.06505,2.567975367e-14
3742.329749,2.563422564e-14
3743.594448,2.478605429e-14
3744.859147,2.534694764e-14
3746.123846,2.664364836e-14
3747.388545,2.619861556e-14
3748.653244,2.463497241e-14
3749.917943,2.422571827e-14
3751.182642,2.527214278e-14
3752.447341,2.413855689e-14
3753.71204,2.473736514e-14
3754.976739,2.54297502e-14
3756.241438,2.413919725e-14
3757.506137,2.35997677e-14
3758.770836,2.429076532e-14
3760.035535,2.345992426e-14
3761.300234,2.367627849e-14
3762.564933,2.451782436e-14
3763.829632,2.351859484e-14
3765.094331,2.253609422e-14
3766.35903,2.301960434e-14
3767.623729,2.343417784e-14
3768.888428,2.314013544e-14
3770.153127,2.380476831e-14
3771.417826,2.515945013e-14
3772.682525,2.480728263e-14
3773.947224,2.423152723e-14
3775.211924,2.472835948e-14
3776.476623,2.535373915e-14
3777.741322,2.531765386e-14
3779.006021,2.493100026e-14
3780.27072,2.465606522e-14
3781.535419,2.521694164e-14
3782.800118,2.647289668e-14
3784.064817,2.509789455e-14
3785.329516,2.462785394e-14
3786.594215,2.438996813e-14
3787.858914,2.434136199e-14
3789.123613,2.584716634e-14
3790.388312,2.639498998e-14
3791.653011,2.563308554e-14
3792.91771,2.580768613e-14
3794.182409,2.50154325e-14
3795.447108,2.396520143e-14
3796.711807,2.374961969e-14
3797.976506,2.428869009e-14
3799.241205,2.395433569e-14
3800.505904,2.23740331e-14
3801.770603,2.238999459e-14
3803.035302,2.289559364e-14
3804.300001,2.210920825e-14
3805.5647,2.085718683e-14
3806.829399,1.969836783e-14
3808.094098,1.933594954e-14
3809.358797,1.928811081e-14
3810.623496,1.890401186e-14
3811.888195,1.920251305e-14
3813.152894,1.792803339e-14
3814.417594,1.698908382e-14
3815.682293,1.637154767e-14
3816.946992,1.516519657e-14
3818.211691,1.432778761e-14
3819.47639,1.449644543e-14
3820.741089,1.420203541e-14
3822.005788,1.299288741e-14
3823.270487,1.259057217e-14
3824.535186,1.174846302e-14
3825.799885,1.088203217e-14
3827.064584,1.014407166e-14
3828.329283,9.633691109e-15
3829.593982,9.678027355e-15
3830.858681,1.01436744e-14
3832.12338,1.021673014e-14
3833.388079,9.202223537e-15
3834.652778,8.966960983e-15
3835.917477,9.052744245e-15
3837.182176,8.383195193e-15
3838.446875,7.56833764e-15
3839.711574,7.786682405e-15
3840.976273,8.167215344e-15
3842.240972,7.535031457e-15
3843.505671,7.725599471e-15
3844.77037,7.359449997e-15
3846.035069,7.243195572e-15
3847.299768,7.135469075e-15
3848.564467,7.493376918e-15
3849.829166,7.798980476e-15
3851.093865,6.853380846e-15
3852.358564,6.224220866e-15
3853.623264,6.991947389e-15
3854.887963,6.635188547e-15
3856.152662,6.231595135e-15
3857.417361,6.614008488e-15
3858.68206,7.052041412e-15
3859.946759,7.46793713e-15
3861.211458,7.599719363e-15
3862.476157,6.887008054e-15
3863.740856,7.00449957e-15
3865.005555,7.296668762e-15
3866.270254,8.10023452e-15
3867.534953,8.259419963e-15
3868.799652,7.670374616e-15
3870.064351,7.588233596e-15
3871.32905,7.891357042e-15
3872.593749,7.610476682e-15
3873.858448,7.589647294e-15
3875.123147,7.933701913e-15
3876.387846,8.10529046e-15
3877.652545,8.063308119e-15
3878.917244,8.147013608e-15
3880.181943,8.420692495e-15
3881.446642,8.68517938e-15
3882.711341,8.939628077e-15
3883.97604,9.437884197e-15
3885.240739,9.99322102e-15
3886.505438,9.189473997e-15
3887.770137,9.394922686e-15
3889.034836,1.01468008e-14
3890.299535,1.002087919e-14
3891.564234,9.816169111e-15
3892.828934,1.036498886e-14
3894.093633,1.11448953e-14
3895.358332,1.134347878e-14
3896.623031,1.155718435e-14
3897.88773,1.195313583e-14
3899.152429,1.259797185e-14
3900.417128,1.336894378e-14
3901.681827,1.405210211e-14
3902.946526,1.436367301e-14
3904.211225,1.440263144e-14
3905.475924,1.564376341e-14
3906.740623,1.64304639e-14
3908.005322,1.695104865e-14
3909.270021,1.73771706e-14
3910.53472,1.770734743e-14
3911.799419,1.848336175e-14
3913.064118,1.974682828e-14
3914.328817,2.050440608e-14
3915.593516,2.047664711e-14
3916.858215,2.094388404e-14
3918.122914,2.154277529e-14
3919.387613,2.225479119e-14
3920.652312,2.250174195e-14
3921.917011,2.212780401e-14
3923.18171,2.248928379e-14
3924.446409,2.366345611e-14
3925.711108,2.366592775e-14
3926.975807,2.312693697e-14
3928.240506,2.303919283e-14
3929.505205,2.322742049e-14
3930.769904,2.352438855e-14
3932.034604,2.356463616e-14
3933.299303,2.293487903e-14
3934.564002,2.240985074e-14
3935.828701,2.287469395e-14
3937.0934,2.397473055e-14
3938.358099,2.400895407e-14
3939.622798,2.388071837e-14
3940.887497,2.455605265e-14
3942.152196,2.495106647e-14
3943.416895,2.439345451e-14
3944.681594,2.391423546e-14
3945.946293,2.362520749e-14
3947.210992,2.347303463e-14
3948.475691,2.394150823e-14
3949.74039,2.461627839e-14
3951.005089,2.426445309e-14
3952.269788,2.390307665e-14
3953.534487,2.447155942e-14
3954.799186,2.43201201e-14
3956.063885,2.408174808e-14
3957.328584,2.42560014e-14
3958.593283,2.435629518e-14
3959.857982,2.416813359e-14
3961.122681,2.4252803e-14
3962.38738,2.45107042e-14
3963.652079,2.434473996e-14
3964.916778,2.395996507e-14
3966.181477,2.369554172e-14
3967.446176,2.352388033e-14
3968.710875,2.324114581e-14
3969.975574,2.273925168e-14
3971.240274,2.353006197e-14
3972.504973,2.457483815e-14
3973.769672,2.445996185e-14
3975.034371,2.472402098e-14
3976.29907,2.502860048e-14
3977.563769,2.543909297e-14
3978.828468,2.521917781e-14
3980.093167,2.515788311e-14
3981.357866,2.522697051e-14
3982.622565,2.513495901e-14
3983.887264,2.50460663e-14
3985.151963,2.486931254e-14
3986.416662,2.463299374e-14
3987.681361,2.435225314e-14
3988.94606,2.427057714e-14
3990.210759,2.419517935e-14
3991.475458,2.430052653e-14
3992.740157,2.474701115e-14
3994.004856,2.498697558e-14
3995.269555,2.476841059e-14
3996.534254,2.483840092e-14
3997.798953,2.495707193e-14
3999.063652,2.475475472e-14
4000.328351,2.479635929e-14
4001.59305,2.461221602e-14
4002.857749,2.410886838e-14
4004.122448,2.376896423e-14
4005.387147,2.371272463e-14
4006.651846,2.408799919e-14
4007.916545,2.43489243e-14
4009.181244,2.436780974e-14
4010.445944,2.438794202e-14
4011.710643,2.408995075e-14
4012.975342,2.36116431e-14
4014.240041,2.341753365e-14
4015.50474,2.374904709e-14
4016.769439,2.446999411e-14
4018.034138,2.429093303e-14
4019.298837,2.380860537e-14
4020.563536,2.375413607e-14
4021.828235,2.399072762e-14
4023.092934,2.418684624e-14
4024.357633,2.396529291e-14
4025.622332,2.331571012e-14
4026.887031,2.29694583e-14
4028.15173,2.303452398e-14
4029.416429,2.32019824e-14
4030.681128,2.314107564e-14
4031.945827,2.288448904e-14
4033.210526,2.28311158e-14
4034.475225,2.30076561e-14
4035.739924,2.331681296e-14
4037.004623,2.370944661e-14
4038.269322,2.346979219e-14
4039.534021,2.381485986e-14
4040.79872,2.415500288e-14
4042.063419,2.419787291e-14
4043.328118,2.476444309e-14
4044.592817,2.522922531e-14
4045.857516,2.513718671e-14
4047.122215,2.581047795e-14
4048.386914,2.601729799e-14
4049.651614,2.576537176e-14
4050.916313,2.626807056e-14
4052.181012,2.643719424e-14
4053.445711,2.609735107e-14
4054.71041,2.623971529e-14
4055.975109,2.670531575e-14
4057.239808,2.687104283e-14
4058.504507,2.715494625e-14
4059.769206,2.741541057e-14
4061.033905,2.71053135e-14
4062.298604,2.685893534e-14
4063.563303,2.700735584e-14
4064.828002,2.688460552e-14
4066.092701,2.64710654e-14
4067.3574,2.658653632e-14
4068.622099,2.688520691e-14
4069.886798,2.686111729e-14
4071.151497,2.64410042e-14
4072.416196,2.604144012e-14
4073.680895,2.565732085e-14
4074.945594,2.526946615e-14
4076.210293,2.532325274e-14
4077.474992,2.574089081e-14
4078.739691,2.556133846e-14
4080.00439,2.501139215e-14
4081.269089,2.464007324e-14
4082.533788,2.425753283e-14
4083.798487,2.398990261e-14
4085.063186,2.376958934e-14
4086.327885,2.351051076e-14
4087.592584,2.318749305e-14
4088.857284,2.230109509e-14
4090.121983,2.194370479e-14
4091.386682,2.207602997e-14
4092.651381,2.187740244e-14
4093.91608,2.153347487e-14
4095.180779,2.137526606e-14
4096.445478,2.103697296e-14
4097.710177,2.065794943e-14
4098.974876,2.088214211e-14
4100.239575,2.070511223e-14
4101.504274,2.062547419e-14
4102.768973,2.038936206e-14
4104.033672,2.01328754e-14
4105.298371,1.995991297e-14
4106.56307,1.979955947e-14
4107.827769,1.985927529e-14
4109.092468,2.018579463e-14
4110.357167,2.06682917e-14
4111.621866,2.075322709e-14
4112.886565,2.066536605e-14
4114.151264,2.076850756e-14
4115.415963,2.093412114e-14
4116.680662,2.13343154e-14
4117.945361,2.182911139e-14
4119.21006,2.165394498e-14
4120.474759,2.191346063e-14
4121.739458,2.179654128e-14
4123.004157,2.141528837e-14
4124.268856,2.1650113e-14
4125.533555,2.242312374e-14
4126.798254,2.272220769e-14
4128.062954,2.237691471e-14
4129.327653,2.24078331e-14
4130.592352,2.274630577e-14
4131.857051,2.232349234e-14
4133.12175,2.220324246e-14
4134.386449,2.258386349e-14
4135.651148,2.303939612e-14
4136.915847,2.28948042e-14
4138.180546,2.21888988e-14
4139.445245,2.225074915e-14
4140.709944,2.267491106e-14
4141.974643,2.208035831e-14
4143.239342,2.139473088e-14
4144.504041,2.120161075e-14
4145.76874,2.111206074e-14
4147.033439,2.100699477e-14
4148.298138,2.11223471e-14
4149.562837,2.109797119e-14
4150.827536,2.046393653e-14
4152.092235,2.025434501e-14
4153.356934,2.019012975e-14
4154.621633,1.977704872e-14
4155.886332,1.943826095e-14
4157.151031,1.926488517e-14
4158.41573,1.901839519e-14
4159.680429,1.90179056e-14
4160.945128,1.907628481e-14
4162.209827,1.885466033e-14
4163.474526,1.845103219e-14
4164.739225,1.835674726e-14
4166.003924,1.819759316e-14
4167.268624,1.791269871e-14
4168.533323,1.785022833e-14
4169.798022,1.769782508e-14
4171.062721,1.733913035e-14
4172.32742,1.686871366e-14
4173.592119,1.704713099e-14
4174.856818,1.737178855e-14
4176.121517,1.742865326e-14
4177.386216,1.731751915e-14
4178.650915,1.730721923e-14
4179.915614,1.748590591e-14
4181.180313,1.734227453e-14
4182.445012,1.687442266e-14
4183.709711,1.653879602e-14
4184.97441,1.661358395e-14
4186.239109,1.671792655e-14
4187.503808,1.690908494e-14
4188.768507,1.696699489e-14
4190.033206,1.638997403e-14
4191.297905,1.616436172e-14
4192.562604,1.63335413e-14
4193.827303,1.624343563e-14
4195.092002,1.559655827e-14
4196.356701,1.524675399e-14
4197.6214,1.514988391e-14
4198.886099,1.477652026e-14
4200.150798,1.443110361e-14
4201.415497,1.4183111e-14
4202.680196,1.406949e-14
4203.944895,1.371255794e-14
4205.209594,1.345769081e-14
4206.474294,1.328561945e-14
4207.738993,1.313853726e-14
4209.003692,1.295051797e-14
4210.268391,1.251400378e-14
4211.53309,1.211620492e-14
4212.797789,1.203567834e-14
4214.062488,1.197199925e-14
4215.327187,1.191012688e-14
4216.591886,1.163086436e-14
4217.856585,1.115820472e-14
4219.121284,1.084405376e-14
4220.385983,1.078021542e-14
4221.650682,1.069475996e-14
4222.915381,1.043066695e-14
4224.18008,1.036374288e-14
4225.444779,1.043065848e-14
4226.709478,1.036431547e-14
4227.974177,1.000631276e-14
4229.238876,9.795314313e-15
4230.503575,1.005154517e-14
4231.768274,1.006454543e-14
4233.032973,9.625250426e-15
4234.297672,9.539894069e-15
4235.562371,9.613899337e-15
4236.82707,9.55474425e-15
4238.091769,9.692740317e-15
4239.356468,9.854987784e-15
4240.621167,9.678278923e-15
4241.885866,9.644112155e-15
4243.150565,9.658255065e-15
4244.415264,9.53376155e-15
4245.679964,9.791829619e-15
4246.944663,1.01586347e-14
4248.209362,1.02146168e-14
4249.474061,1.008342918e-14
4250.73876,1.008653779e-14
4252.003459,1.019881286e-14
4253.268158,1.010625333e-14
4254.532857,1.016493154e-14
4255.797556,1.050010756e-14
4257.062255,1.058948224e-14
4258.326954,1.040700932e-14
4259.591653,1.038947489e-14
4260.856352,1.062005335e-14
4262.121051,1.091239238e-14
4263.38575,1.125557709e-14
4264.650449,1.141875206e-14
4265.915148,1.149200262e-14
4267.179847,1.185060588e-14
4268.444546,1.213750695e-14
4269.709245,1.226469572e-14
4270.973944,1.268116658e-14
4272.238643,1.324647552e-14
4273.503342,1.349759114e-14
4274.768041,1.349145693e-14
4276.03274,1.374864324e-14
4277.297439,1.406947136e-14
4278.562138,1.43103201e-14
4279.826837,1.451912558e-14
4281.091536,1.485131835e-14
4282.356235,1.533172325e-14
4283.620934,1.549853284e-14
4284.885634,1.556441167e-14
4286.150333,1.566142066e-14
4287.415032,1.572249343e-14
4288.679731,1.59032401e-14
4289.94443,1.624353389e-14
4291.209129,1.628723062e-14
4292.473828,1.593650986e-14
4293.738527,1.588060907e-14
4295.003226,1.583533516e-14
4296.267925,1.576440123e-14
4297.532624,1.559282963e-14
4298.797323,1.543980635e-14
4300.062022,1.566624028e-14
4301.326721,1.596226474e-14
4302.59142,1.578310372e-14
4303.856119,1.552546679e-14
4305.120818,1.511629397e-14
4306.385517,1.501216821e-14
4307.650216,1.518415825e-14
4308.914915,1.51022417e-14
4310.179614,1.484731019e-14
4311.444313,1.468010927e-14
4312.709012,1.450272194e-14
4313.973711,1.452735705e-14
4315.23841,1.478990846e-14
4316.503109,1.468303662e-14
4317.767808,1.454450438e-14
4319.032507,1.449680287e-14
4320.297206,1.440369701e-14
4321.561905,1.428932046e-14
4322.826604,1.424807504e-14
4324.091304,1.429886652e-14
4325.356003,1.437995298e-14
4326.620702,1.453944082e-14
4327.885401,1.425892722e-14
4329.1501,1.423317912e-14
4330.414799,1.448815975e-14
4331.679498,1.451419246e-14
4332.944197,1.456289685e-14
4334.208896,1.47470757e-14
4335.473595,1.479177702e-14
4336.738294,1.504474849e-14
4338.002993,1.479819414e-14
4339.267692,1.42771181e-14
4340.532391,1.435109457e-14
4341.79709,1.490393604e-14
4343.061789,1.514885053e-14
4344.326488,1.506134525e-14
4345.591187,1.512854207e-14
4346.855886,1.539267913e-14
4348.120585,1.533243815e-14
4349.385284,1.524502604e-14
4350.649983,1.525196663e-14
4351.914682,1.53542035e-14
4353.179381,1.542905581e-14
4354.44408,1.507405413e-14
4355.708779,1.488187422e-14
4356.973478,1.526281204e-14
4358.238177,1.530294785e-14
4359.502876,1.511185044e-14
4360.767575,1.510659883e-14
4362.032274,1.517384139e-14
4363.296974,1.504729636e-14
4364.561673,1.485714255e-14
4365.826372,1.497909496e-14
4367.091071,1.499611694e-14
4368.35577,1.488914176e-14
4369.620469,1.498359948e-14
4370.885168,1.521972008e-14
4372.149867,1.513047161e-14
4373.414566,1.484684771e-14
4374.679265,1.482340353e-14
4375.943964,1.470806814e-14
4377.208663,1.49505652e-14
4378.473362,1.48657772e-14
4379.738061,1.494453263e-14
4381.00276,1.504727773e-14
4382.267459,1.496548314e-14
4383.532158,1.501929515e-14
4384.796857,1.516512881e-14
4386.061556,1.522751279e-14
4387.326255,1.506505187e-14
4388.590954,1.481719817e-14
4389.855653,1.474548666e-14
4391.120352,1.478545815e-14
4392.385051,1.49535044e-14
4393.64975,1.518042792e-14
4394.914449,1.523843951e-14
4396.179148,1.534907387e-14
4397.443847,1.550181594e-14
4398.708546,1.553952584e-14
4399.973245,1.552629519e-14
4401.237944,1.565787667e-14
4402.502644,1.583171494e-14
4403.767343,1.573432817e-14
4405.032042,1.542141896e-14
4406.296741,1.523851574e-14
4407.56144,1.502406055e-14
4408.826139,1.487320907e-14
4410.090838,1.509749831e-14
4411.355537,1.525594599e-14
4412.620236,1.510860122e-14
4413.884935,1.503193796e-14
4415.149634,1.505009327e-14
4416.414333,1.47819328e-14
4417.679032,1.462181308e-14
4418.943731,1.498230183e-14
4420.20843,1.493686021e-14
4421.473129,1.460715263e-14
4422.737828,1.445596742e-14
4424.002527,1.437180114e-14
4425.267226,1.428893082e-14
4426.531925,1.429509722e-14
4427.796624,1.41809824e-14
4429.061323,1.406932822e-14
4430.326022,1.404058076e-14
4431.590721,1.401309285e-14
4432.85542,1.394521332e-14
4434.120119,1.378229501e-14
4435.384818,1.362752854e-14
4436.649517,1.365341217e-14
4437.914216,1.353485974e-14
4439.178915,1.366491233e-14
4440.443614,1.372288327e-14
4441.708314,1.355571878e-14
4442.973013,1.323326773e-14
4444.237712,1.317424817e-14
4445.502411,1.331677248e-14
4446.76711,1.302653071e-14
4448.031809,1.295061199e-14
4449.296508,1.27796638e-14
4450.561207,1.297137107e-14
4451.825906,1.288948416e-14
4453.090605,1.248761785e-14
4454.355304,1.225607123e-14
4455.620003,1.222122514e-14
4456.884702,1.222730769e-14
4458.149401,1.201478627e-14
4459.4141,1.182837042e-14
4460.678799,1.164929579e-14
4461.943498,1.187955831e-14
4463.208197,1.184577694e-14
4464.472896,1.150018242e-14
4465.737595,1.162750502e-14
4467.002294,1.186497579e-14
4468.266993,1.179772731e-14
4469.531692,1.169327713e-14
4470.796391,1.18176275e-14
4472.06109,1.181688211e-14
4473.325789,1.157127982e-14
4474.590488,1.146942919e-14
4475.855187,1.158704734e-14
4477.119886,1.151291417e-14
4478.384585,1.133842962e-14
4479.649284,1.152551379e-14
4480.913984,1.164523512e-14
4482.178683,1.168890051e-14
4483.443382,1.175949817e-14
4484.708081,1.196319096e-14
4485.97278,1.224375114e-14
4487.237479,1.224818027e-14
4488.502178,1.205874644e-14
4489.766877,1.224010551e-14
4491.031576,1.233295557e-14
4492.296275,1.23989064e-14
4493.560974,1.250747061e-14
4494.825673,1.274141264e-14
4496.090372,1.297739517e-14
4497.355071,1.308081959e-14
4498.61977,1.351134696e-14
4499.884469,1.384593513e-14
4501.149168,1.376964965e-14
4502.413867,1.380912308e-14
4503.678566,1.40046005e-14
4504.943265,1.431196504e-14
4506.207964,1.463400696e-14
4507.472663,1.474065688e-14
4508.737362,1.49988969e-14
4510.002061,1.549476015e-14
4511.26676,1.560887074e-14
4512.531459,1.560563507e-14
4513.796158,1.596307112e-14
4515.060857,1.662198313e-14
4516.325556,1.710810042e-14
4517.590255,1.720444195e-14
4518.854954,1.735299458e-14
4520.119654,1.792653923e-14
4521.384353,1.841942262e-14
4522.649052,1.892846909e-14
4523.913751,1.934541598e-14
4525.17845,1.924495617e-14
4526.443149,1.927924576e-14
4527.707848,1.991143897e-14
4528.972547,1.999409583e-14
4530.237246,2.00229661e-14
4531.501945,2.040142381e-14
4532.766644,2.047642011e-14
4534.031343,2.064402082e-14
4535.296042,2.105061019e-14
4536.560741,2.154359522e-14
4537.82544,2.194431804e-14
4539.090139,2.18866063e-14
4540.354838,2.209609618e-14
4541.619537,2.20220079e-14
4542.884236,2.221884142e-14
4544.148935,2.233537282e-14
4545.413634,2.220207186e-14
4546.678333,2.214583734e-14
4547.943032,2.217627632e-14
4549.207731,2.230063431e-14
4550.47243,2.256286554e-14
4551.737129,2.233947246e-14
4553.001828,2.259182391e-14
4554.266527,2.299982612e-14
4555.531226,2.302593846e-14
4556.795925,2.277753927e-14
4558.060624,2.261014353e-14
4559.325324,2.277843712e-14
4560.590023,2.294211946e-14
4561.854722,2.289098578e-14
4563.119421,2.298702407e-14
4564.38412,2.310371472e-14
4565.648819,2.336587311e-14
4566.913518,2.355014343e-14
4568.178217,2.338501774e-14
4569.442916,2.32813443e-14
4570.707615,2.318646136e-14
4571.972314,2.328912853e-14
4573.237013,2.355412957e-14
4574.501712,2.381913229e-14
4575.766411,2.379692987e-14
4577.03111,2.369057302e-14
4578.295809,2.377451568e-14
4579.560508,2.366787762e-14
4580.825207,2.329792243e-14
4582.089906,2.341729478e-14
4583.354605,2.383237311e-14
4584.619304,2.389634612e-14
4585.884003,2.359064177e-14
4587.148702,2.325599091e-14
4588.413401,2.303566409e-14
4589.6781,2.305113938e-14
4590.942799,2.337687776e-14
4592.207498,2.345220779e-14
4593.472197,2.341145026e-14
4594.736896,2.33048393e-14
4596.001595,2.33923107e-14
4597.266294,2.358059935e-14
4598.530994,2.366091501e-14
4599.795693,2.370140827e-14
4601.060392,2.359862421e-14
4602.325091,2.371160316e-14
4603.58979,2.403191714e-14
4604.854489,2.424257931e-14
4606.119188,2.43437845e-14
4607.383887,2.412096232e-14
4608.648586,2.384434847e-14
4609.913285,2.407581716e-14
4611.177984,2.425958435e-14
4612.442683,2.43019326e-14
4613.707382,2.40437468e-14
4614.972081,2.402419728e-14
4616.23678,2.431491593e-14
4617.501479,2.43502643e-14
4618.766178,2.417698e-14
4620.030877,2.414421168e-14
4621.295576,2.395710888e-14
4622.560275,2.405872065e-14
4623.824974,2.438767944e-14
4625.089673,2.429006228e-14
4626.354372,2.400996374e-14
4627.619071,2.389759465e-14
4628.88377,2.378976397e-14
4630.148469,2.361487877e-14
4631.413168,2.36216076e-14
4632.677867,2.381961849e-14
4633.942566,2.380852236e-14
4635.207265,2.358830396e-14
4636.471964,2.368572122e-14
4637.736663,2.40601335e-14
4639.001363,2.40842265e-14
4640.266062,2.374746314e-14
4641.530761,2.36170692e-14
4642.79546,2.349463397e-14
4644.060159,2.346902986e-14
4645.324858,2.345597031e-14
4646.589557,2.316070987e-14
4647.854256,2.306981476e-14
4649.118955,2.325776799e-14
4650.383654,2.315511606e-14
4651.648353,2.295642246e-14
4652.913052,2.298378501e-14
4654.177751,2.323927726e-14
4655.44245,2.32231633e-14
4656.707149,2.291259189e-14
4657.971848,2.272054242e-14
4659.236547,2.281016867e-14
4660.501246,2.291007621e-14
4661.765945,2.278642973e-14
4663.030644,2.257821039e-14
4664.295343,2.248107774e-14
4665.560042,2.259503416e-14
4666.824741,2.259863066e-14
4668.08944,2.236024171e-14
4669.354139,2.216182932e-14
4670.618838,2.209351103e-14
4671.883537,2.187761589e-14
4673.148236,2.159412413e-14
4674.412935,2.157818127e-14
4675.677634,2.140322831e-14
