wavelength,flux
3299.645054,0
3499.465938,8.935488796e-14
3500.730628,7.95968719e-14
3501.995317,8.025116758e-14
3503.260006,8.411001252e-14
3504.524695,9.73530745e-14
3505.789384,1.106198873e-13
3507.054073,9.735357594e-14
3508.318762,8.698290433e-14
3509.583451,8.96916005e-14
3510.848141,9.514044825e-14
3512.11283,9.123976666e-14
3513.377519,8.307297314e-14
3514.642208,8.57743645e-14
3515.906897,8.597708998e-14
3517.171586,7.739550103e-14
3518.436275,9.214519745e-14
3519.700965,1.048587825e-13
3520.965654,9.009497114e-14
3522.230343,7.467748072e-14
3523.495032,8.02224159e-14
3524.759721,9.097844006e-14
3526.02441,9.308439436e-14
3527.289099,9.225490516e-14
3528.553789,9.38381927e-14
3529.818478,9.605712086e-14
3531.083167,9.729175609e-14
3532.347856,9.484714446e-14
3533.612545,8.317957054e-14
3534.877234,7.677340615e-14
3536.141923,7.692068147e-14
3537.406613,7.938200336e-14
3538.671302,8.828715889e-14
3539.935991,9.534699554e-14
3541.20068,8.819274521e-14
3542.465369,8.90763632e-14
3543.730058,9.033185576e-14
3544.994747,9.352664043e-14
3546.259437,8.728817501e-14
3547.524126,8.855505847e-14
3548.788815,9.841765938e-14
3550.053504,9.088538163e-14
3551.318193,9.516099389e-14
3552.582882,8.905745065e-14
3553.847571,8.567384541e-14
3555.11226,8.623332761e-14
3556.37695,8.562626248e-14
3557.641639,8.417988257e-14
3558.906328,8.360096605e-14
3560.171017,8.593972566e-14
3561.435706,7.725593711e-14
3562.700395,8.377992039e-14
3563.965084,8.878801963e-14
3565.229774,7.56650195e-14
3566.494463,6.799964915e-14
3567.759152,7.712287162e-14
3569.023841,7.589187525e-14
3570.28853,8.061800061e-14
3571.553219,7.253769932e-14
3572.817908,7.180360635e-14
3574.082598,7.909373433e-14
3575.347287,7.956308545e-14
3576.611976,7.980596706e-14
3577.876665,7.960496276e-14
3579.141354,7.627676024e-14
3580.406043,7.197638075e-14
3581.670732,7.351003893e-14
3582.935422,7.740503524e-14
3584.200111,7.638433343e-14
3585.4648,7.440945917e-14
3586.729489,7.734721338e-14
3587.994178,7.410123405e-14
3589.258867,6.678195459e-14
3590.523556,6.712040185e-14
3591.788246,7.117493173e-14
3593.052935,7.097815581e-14
3594.317624,7.212476737e-14
3595.582313,7.926904304e-14
3596.847002,8.102328894e-14
3598.111691,7.39076633e-14
3599.37638,6.616566697e-14
3600.64107,6.738153194e-14
3601.905759,7.087032512e-14
3603.170448,6.82213956e-14
3604.435137,6.846492096e-14
3605.699826,7.086210552e-14
3606.964515,7.361895382e-14
3608.229204,7.21016061e-14
3609.493893,6.794067533e-14
3610.758583,6.774027411e-14
3612.023272,7.048477606e-14
3613.287961,6.921978317e-14
3614.55265,6.900772e-14
3615.817339,7.089062003e-14
3617.082028,7.078655695e-14
3618.346717,6.971379989e-14
3619.611407,6.895900544e-14
3620.876096,6.739619577e-14
3622.140785,6.682566149e-14
3623.405474,6.889109373e-14
3624.670163,7.026815924e-14
3625.934852,6.659932073e-14
3627.199541,6.572426793e-14
3628.464231,6.620213004e-14
3629.72892,6.386300451e-14
3630.993609,6.62952088e-14
3632.258298,6.663482158e-14
3633.522987,6.431755627e-14
3634.787676,6.313849319e-14
3636.052365,6.318440915e-14
