3.7114140669777953, 41.34957627118644
4.902972242692208, 41.24915254237288
5.864652419552932, 41.22118644067797
8.28215835585032, 41.23389830508474
10.702530090886754, 41.264406779661016
13.124130025382783, 41.302542372881355
17.238598215016786, 41.353389830508476
20.507041676901657, 41.40042372881356
23.048391058707928, 41.43220338983051
26.67976746090232, 41.483050847457626
30.79300745107672, 41.52627118644068
34.42233685417179, 41.56440677966102
37.56939326946696, 41.60762711864407
41.4406779661017, 41.648305084745765
45.31196266273642, 41.688983050847455
48.94252026529108, 41.73474576271187
52.81257676246622, 41.76779661016949
57.409317939900106, 41.813559322033896
61.036600343895856, 41.83898305084746
64.42069925489233, 41.85423728813559
67.32252517808892, 41.87457627118644
71.67280766396463, 41.889830508474574
75.54122656186031, 41.91271186440678
79.64914435437649, 41.922881355932205
84.9635634160321, 41.92542372881356
89.79530009006795, 41.93050847457627
93.89953328420533, 41.91779661016949
98.72676656022274, 41.89491525423729
102.1039056742815, 41.866949152542375
105.72095308278067, 41.828813559322036
107.88995332842053, 41.79830508474576
110.53999836240074, 41.755084745762716
112.10533857365103, 41.72584745762712
113.91222467862114, 41.69661016949153
115.59772373700157, 41.6635593220339
117.52435928928192, 41.627966101694916
119.20985834766232, 41.594915254237286
121.62122328666173, 41.56949152542373
124.51608941292066, 41.54661016949152
127.89527552607878, 41.53135593220339
131.27487103905673, 41.51864406779661
133.92901007123555, 41.50084745762712
144.06779661016947, 41.46271186440678
146.96348153606812, 41.44491525423729
155.65381151232293, 41.411864406779664
158.06763285024152, 41.40169491525424
161.20527306967983, 41.3864406779661
163.8594121018587, 41.36864406779661
174.96356341603212, 41.32542372881356
177.13665765987065, 41.320338983050846
187.75730778678457, 41.27457627118644
