wavelength,flux
3604.460597,4.633454451e-15
3605.721381,3.65914718e-15
3606.982164,1.413130583e-15
3608.242948,3.138216412e-15
3609.503732,1.59851179e-15
3610.764516,-1.116154055e-15
3612.0253,-1.288388782e-15
3613.286084,1.729406544e-15
3614.546867,2.58943033e-15
3615.807651,-9.132794999e-16
3617.068435,-1.133328813e-15
3618.329219,3.111123004e-15
3619.590003,1.889315247e-15
3620.850787,4.767713832e-15
3622.11157,9.813310375e-15
3623.372354,4.38463937e-15
3624.633138,-5.154832453e-15
3625.893922,-1.933214847e-15
3627.154706,2.175574267e-15
3628.41549,4.436255864e-15
3629.676273,3.64131036e-15
3630.937057,2.722398197e-15
3632.197841,4.46927702e-15
3633.458625,5.127890876e-15
3634.719409,5.685666307e-17
3635.980193,-5.259981005e-15
3637.240976,-3.106165744e-15
3638.50176,2.289389237e-15
3639.762544,3.655233465e-15
3641.023328,3.608403978e-15
3642.284112,5.308477453e-15
3643.544896,4.028184612e-15
3644.805679,3.893825705e-15
3646.066463,7.012083903e-15
3647.327247,2.544866233e-15
3648.588031,-3.785361442e-15
3649.848815,-1.540514068e-15
3651.109599,3.334398136e-15
3652.370382,1.536667903e-15
3653.631166,-1.070563036e-15
3654.89195,-2.655451466e-15
3656.152734,-1.980055134e-15
3657.413518,1.156696758e-15
3658.674302,3.731983967e-15
3659.935085,1.143909313e-15
3661.195869,-4.423051891e-15
3662.456653,-1.36766863e-15
3663.717437,6.490389535e-15
3664.978221,8.794599096e-15
3666.239005,4.420747537e-15
3667.499788,-9.054005053e-16
3668.760572,-1.303950789e-15
3670.021356,2.31674226e-15
3671.28214,-9.177645394e-16
3672.542924,-1.580812825e-15
3673.803708,4.013274133e-16
3675.064491,1.275105929e-15
3676.325275,1.66477126e-15
3677.586059,3.038235608e-15
3678.846843,4.510773587e-15
3680.107627,4.328355725e-15
3681.368411,-3.573560854e-15
3682.629194,-2.240950599e-15
3683.889978,3.219130187e-16
3685.150762,-1.550367284e-15
3686.411546,1.424381616e-15
3687.67233,4.173960677e-15
3688.933114,4.23279855e-15
3690.193897,1.217369198e-15
3691.454681,6.890058219e-16
3692.715465,2.173820274e-15
3693.976249,3.216038835e-15
3695.237033,2.742071808e-15
3696.497817,1.69954183e-16
3697.7586,5.432479689e-16
3699.019384,-5.240655313e-16
3700.280168,-6.70794243e-16
3701.540952,1.935588234e-15
3702.801736,2.620095887e-15
3704.06252,7.429270394e-16
3705.323303,1.96272844e-15
3706.584087,1.602891903e-15
3707.844871,-1.427003288e-16
3709.105655,-1.368598567e-15
3710.366439,2.275554013e-15
3711.627223,3.474390448e-15
3712.888006,-6.78345277e-16
3714.14879,1.990199201e-15
3715.409574,1.670835592e-15
3716.670358,1.897608547e-15
3717.931142,1.531027299e-15
3719.191926,-2.297875237e-15
3720.452709,-3.578598582e-15
3721.713493,7.932321144e-16
3722.974277,2.317222105e-15
3724.235061,2.182988982e-15
3725.495845,3.08465873e-15
3726.756629,2.852797861e-15
3728.017412,3.857693238e-16
3729.278196,2.848709444e-16
3730.53898,3.129069515e-15
