wavelength,flux
3299.966783,0
3499.971753,-1.065401599e-14
3501.237607,1.513515231e-14
3502.503461,3.520693801e-14
3503.769315,1.696444194e-14
3505.03517,1.091909918e-14
3506.301024,-2.125646969e-15
3507.566878,1.89850475e-14
3508.832732,2.878366355e-14
3510.098586,2.370221803e-14
3511.364441,2.883547486e-14
3512.630295,2.060188263e-14
3513.896149,4.246192682e-15
3515.162003,1.675867498e-15
3516.427858,-2.93154122e-15
3517.693712,3.464342308e-15
3518.959566,8.974228526e-15
3520.22542,1.041564821e-14
3521.491275,2.391275823e-14
3522.757129,4.315115837e-14
3524.022983,4.54621929e-14
3525.288837,4.037155199e-14
3526.554692,4.190931998e-14
3527.820546,2.423315353e-14
3529.0864,7.156279828e-15
3530.352254,6.844628454e-15
3531.618108,7.41168059e-15
3532.883963,8.199597414e-15
3534.149817,1.930121102e-14
3535.415671,2.296143351e-14
3536.681525,4.521801024e-14
3537.94738,3.000366882e-14
3539.213234,1.349562179e-14
3540.479088,1.673582203e-15
3541.744942,9.825365136e-16
3543.010797,2.634050713e-14
3544.276651,2.58178861e-14
3545.542505,1.021612621e-14
3546.808359,5.846349304e-15
3548.074214,8.421106694e-15
3549.340068,1.054517903e-14
3550.605922,1.968660423e-14
3551.871776,2.331628949e-14
3553.13763,1.385375833e-14
3554.403485,1.185853919e-14
3555.669339,3.98974541e-15
3556.935193,-3.933834089e-16
3558.201047,1.135428523e-14
3559.466902,7.361682776e-15
3560.732756,-5.766303843e-16
3561.99861,2.961716557e-15
3563.264464,2.820427014e-15
3564.530319,7.202036547e-15
3565.796173,2.206533364e-14
3567.062027,1.492956556e-14
3568.327881,1.065777342e-14
3569.593736,1.305385853e-14
3570.85959,1.733277061e-15
3572.125444,-7.014489053e-15
3573.391298,-1.874898323e-15
3574.657152,-2.567753486e-15
3575.923007,1.309340904e-14
3577.188861,2.199027635e-14
3578.454715,7.558133434e-15
3579.720569,4.308772746e-15
3580.986424,3.781966111e-15
3582.252278,-1.681392376e-15
3583.518132,3.054403349e-15
3584.783986,7.015149316e-15
3586.049841,6.087898537e-15
3587.315695,9.775414121e-15
3588.581549,1.147583361e-14
3589.847403,7.322294897e-15
3591.113258,3.936201916e-15
3592.379112,5.66793579e-15
3593.644966,1.160599801e-14
3594.91082,1.58169376e-14
3596.176674,1.050684401e-14
3597.442529,9.604336335e-15
3598.708383,3.049268e-15
3599.974237,1.216698878e-15
3601.240091,1.137062428e-15
3602.505946,9.361299078e-16
3603.7718,7.921466522e-15
3605.037654,1.492279607e-14
3606.303508,1.465358698e-14
3607.569363,1.793726775e-14
3608.835217,1.393287714e-14
3610.101071,1.335646698e-14
3611.366925,1.378116845e-14
3612.63278,9.468510367e-15
3613.898634,7.36606956e-15
3615.164488,1.012723095e-14
3616.430342,1.216204041e-14
3617.696196,1.277829838e-14
3618.962051,1.154560033e-14
3620.227905,7.191497764e-15
3621.493759,7.444813131e-15
3622.759613,1.221799287e-14
3624.025468,1.1666394e-14
3625.291322,6.817382369e-15
3626.557176,8.672268056e-15
3627.82303,1.380808885e-14
3629.088885,1.054445566e-14
3630.354739,7.250901878e-15
3631.620593,1.043201204e-14
3632.886447,1.440129483e-14
3634.152302,1.575027442e-14
3635.418156,1.55224107e-14
3636.68401,1.142820833e-14
3637.949864,9.154657555e-15
3639.215718,7.085251456e-15
3640.481573,6.4911561e-15
3641.747427,9.452529396e-15
3643.013281,1.088494851e-14
3644.279135,8.777245932e-15
3645.54499,7.990522577e-15
3646.810844,7.337254346e-15
3648.076698,6.455241903e-15
3649.342552,1.001328892e-14
3650.608407,9.269536398e-15
3651.874261,7.050085189e-15
3653.140115,9.080473562e-15
3654.405969,8.837063398e-15
3655.671824,3.822736347e-15
3656.937678,4.778394494e-15
3658.203532,8.14766413e-15
3659.469386,9.602810829e-15
3660.73524,9.226002293e-15
3662.001095,6.975331991e-15
3663.266949,6.092647427e-15
3664.532803,6.643631348e-15
3665.798657,5.520324205e-15
3667.064512,5.746907212e-15
3668.330366,6.749251697e-15
3669.59622,6.215466357e-15
3670.862074,6.130984985e-15
3672.127929,5.932227433e-15
3673.393783,4.748152877e-15
3674.659637,7.0114139e-15
3675.925491,1.169686601e-14
3677.191345,1.004922853e-14
3678.4572,8.660644223e-15
3679.723054,6.730661865e-15
3680.988908,6.256539408e-15
3682.254762,7.07993336e-15
3683.520617,5.800224548e-15
3684.786471,2.754356115e-15
3686.052325,2.469512064e-15
3687.318179,5.252580902e-15
3688.584034,6.159863303e-15
3689.849888,5.303251683e-15
3691.115742,5.680612061e-15
3692.381596,6.991118991e-15
3693.647451,8.857348991e-15
3694.913305,8.862882657e-15
3696.179159,7.391736352e-15
3697.445013,8.572824694e-15
3698.710867,6.274393592e-15
3699.976722,6.355325049e-15
3701.242576,5.149921779e-15
3702.50843,5.023804079e-15
3703.774284,6.758997658e-15
3705.040139,6.842118272e-15
3706.305993,5.710799468e-15
3707.571847,6.279870507e-15
3708.837701,7.085757135e-15
3710.103556,6.496377634e-15
3711.36941,8.078779175e-15
3712.635264,1.017532463e-14
3713.901118,9.345150183e-15
3715.166973,7.930991408e-15
3716.432827,9.100457611e-15
3717.698681,1.026069285e-14
3718.964535,9.445072118e-15
3720.230389,7.946857182e-15
3721.496244,8.801349101e-15
3722.762098,9.421979459e-15
3724.027952,9.998437896e-15
3725.293806,1.106326588e-14
3726.559661,1.113736941e-14
3727.825515,1.095405962e-14
3729.091369,1.006355864e-14
3730.357223,8.504629225e-15
3731.623078,1.033484465e-14
3732.888932,1.256921508e-14
3734.154786,1.186772357e-14
3735.42064,1.096991523e-14
3736.686495,1.166471095e-14
3737.952349,1.154641686e-14
3739.218203,1.192160333e-14
3740.484057,1.247248561e-14
3741.749911,1.124778185e-14
3743.015766,9.980432516e-15
3744.28162,1.083676165e-14
3745.547474,1.225797367e-14
3746.813328,1.190978638e-14
3748.079183,1.06992179e-14
3749.345037,1.031426006e-14
3750.610891,1.050676524e-14
3751.876745,1.024154228e-14
3753.1426,1.008315305e-14
3754.408454,9.616789414e-15
3755.674308,9.240904144e-15
3756.940162,1.009639133e-14
3758.206017,1.109760545e-14
3759.471871,1.06977898e-14
3760.737725,9.253997579e-15
3762.003579,7.060478707e-15
3763.269433,7.952206195e-15
3764.535288,9.329746889e-15
3765.801142,8.975416066e-15
3767.066996,9.026489612e-15
3768.33285,9.356799427e-15
3769.598705,9.095272922e-15
3770.864559,9.28050971e-15
3772.130413,8.645011383e-15
3773.396267,9.439146276e-15
3774.662122,1.036397581e-14
3775.927976,9.367761727e-15
3777.19383,8.945377737e-15
3778.459684,1.057839627e-14
3779.725539,1.051542022e-14
3780.991393,9.237593939e-15
3782.257247,8.480186395e-15
3783.523101,8.858864332e-15
3784.788955,8.518540894e-15
3786.05481,7.903240067e-15
3787.320664,8.515215442e-15
3788.586518,8.958683777e-15
3789.852372,8.822866279e-15
3791.118227,1.000602053e-14
3792.384081,9.719837748e-15
3793.649935,9.628945184e-15
3794.915789,1.049681514e-14
3796.181644,1.081740102e-14
3797.447498,1.050709134e-14
3798.713352,1.037670248e-14
