Mzams,Mzams_lower,Mzams_upper,Ni,Ni_lower,Ni_upper,E,E_lower,E_upper,R,R_lower,R_upper,K,K_lower,K_upper,Mix,Mix_lower,Mix_upper,S,S_lower,S_upper,T,T_lower,T_upper
13.17091208352607,1.7131905972062018,1.1206466569435243,0.06437611206870947,0.04053967731475544,0.034206047680206714,1.5315943662620741,0.16714400912105098,0.24844597872731322,1514.4396063939957,623.69673569431,855.5151682211817,65.76449011854474,49.27026207628956,41.07867527067022,2.453400144204745,0.38278037747513727,0.3569591210244947,1.3223982589974648,0.4372106524506245,0.3900155884565575,-0.7592410168345217,10.926298043777393,12.216347872982274
