9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,1.135675279678785046e+03,1.616943477045418476e+01,1.642236626070203265e+00,1.222318519623898148e+00,-9.981273103396262059e-01
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,9.877443421273555941e+02,4.604361966752485813e+01,4.127786718752469497e+00,1.043525990669803338e+00,5.106266866301417906e+00
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,7.727464284804270847e+02,1.815487706875536844e+01,4.908507759683535809e+00,1.900905038803273550e+00,9.887489434995487159e+00
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,8.532159339174105526e+02,1.282640213237387528e+01,2.481311792116057457e+00,7.644998535476614787e-01,6.683892289107401297e+00
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,1.365402452767529667e+03,2.675678938711320498e+01,3.056888392191799753e+00,1.218011633144489902e+00,-8.958950052480638249e+00
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,1.239659074956548011e+03,3.299931814250851403e+01,3.178783235605871837e+00,1.096492914832598808e+00,-1.200673639907122947e+00
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,6.961382202740632010e+02,3.638711454717424232e+01,4.900042348407366077e+00,1.117561485848818315e+00,7.065456624126735363e+00
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,8.965872905766350414e+02,4.699430142721537607e+01,4.975686336473952309e+00,1.622064546028185283e+00,6.966402537140094609e+00
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,1.351263304837813848e+03,3.790620666026305940e+01,2.481976931433821143e+00,1.061705084998341597e+00,-2.289726221605794976e+00
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,6.974748040860566789e+02,1.983399157667494705e+01,2.888044374748296228e+00,9.080596273271821506e-01,-4.943975397306644481e+00
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,1.044782487108461737e+03,4.274034086531401755e+01,5.434927557702131651e+00,1.220353161979949252e+00,-1.354894469487556563e+01
9.000000000000000000e+00,2.000000000000000042e-02,1.199999999999999956e+00,1.141255602811232848e+03,3.558563793314988288e+01,1.961056579005671319e+00,9.490179622382716174e-01,1.246347069447898193e+01
