Mzams,Mzams_lower,Mzams_upper,Ni,Ni_lower,Ni_upper,E,E_lower,E_upper,R,R_lower,R_upper,K,K_lower,K_upper,Mix,Mix_lower,Mix_upper,S,S_lower,S_upper,T,T_lower,T_upper
9.0,0.0,0.0,0.02,0.0,0.0,1.2,0.0,0.0,1023.3968138523251,209.58802439769465,283.22479903298245,32.47383357946975,9.45316895539429,10.128085368650936,3.4903306963727987,1.0597025990612488,1.2788155444929528,1.1774439193337818,0.14851483985168934,0.17907734834821465,0.49621666786210694,5.624347030987165,6.150936980813135
