Mzams,Mzams_lower,Mzams_upper,Ni,Ni_lower,Ni_upper,E,E_lower,E_upper,R,R_lower,R_upper,K,K_lower,K_upper,Mix,Mix_lower,Mix_upper,S,S_lower,S_upper,T,T_lower,T_upper
9.0,0.0,0.0,0.02,0.0,0.0,1.2,0.0,0.0,1113.1707249499248,123.03857970935292,130.0128189026475,28.52875502819189,11.686155949866382,11.844245640454275,2.847472163192048,1.205154752154869,1.198977398741433,1.1754786316867445,0.28230936108790816,0.23064744568990347,-0.007851466346617042,6.359255144895244,5.608852858935482
